data,ticker,preco_atual,target_low,target_mean,target_median,target_high,upside_pct,recommendation_key,recommendation_mean,num_analistas
2026-08-25,B3SA3,15.75,15.0,19.78571,20.0,23.0,0.2562355555555557,buy,1.85714,14.0
2026-08-27,B3SA3,15.75,15.0,19.78571,20.0,23.0,0.25623555555555577,buy,1.85714,14.0
2026-08-24,BBAS3,18.6,17.5,24.74615,23.0,39.0,0.3304381720430107,hold,2.84615,13.0
2026-08-25,BBAS3,19.57,17.5,24.74615,23.0,39.0,0.2644941236586611,hold,2.84615,13.0
2026-08-27,BBAS3,19.52,17.5,24.74615,23.0,39.0,0.2677330942622951,hold,2.84615,13.0
2026-08-24,BBDC3,14.36,,,,,,none,,
2026-08-25,BBDC3,14.78,,,,,,none,,
2026-08-27,BBDC3,14.92,,,,,,none,,
2026-08-24,BBDC4,16.27,20.0,22.61546,22.0,26.0,0.3900098340503994,buy,1.78571,13.0
2026-08-25,BBDC4,16.78,20.0,22.61546,22.0,26.0,0.347762812872467,buy,1.78571,13.0
2026-08-27,BBDC4,16.99,20.0,22.61546,22.0,26.0,0.33110417892878163,buy,1.78571,13.0
2026-08-24,BBSE3,38.1,31.0,37.33333,37.0,46.0,-0.0201225721784777,none,,12.0
2026-08-25,BBSE3,38.9,31.0,37.33333,37.0,46.0,-0.040274293059126,none,,12.0
2026-08-27,BBSE3,39.41,31.0,37.33333,37.0,46.0,-0.0526939862978939,none,,12.0
2026-08-24,BEEF3,3.93,4.0,5.48077,5.5,8.0,0.3945979643765902,hold,2.69231,13.0
2026-08-25,BEEF3,4.05,4.0,5.48077,5.5,8.0,0.3532765432098765,hold,2.69231,13.0
2026-08-27,BEEF3,4.1,4.0,5.48846,5.5,8.0,0.3386487804878049,hold,2.69231,13.0
2026-08-24,BLAU3,8.99,9.0,11.675,11.25,17.0,0.2986651835372635,hold,2.75,12.0
2026-08-25,BLAU3,9.25,9.0,11.675,11.25,17.0,0.2621621621621621,hold,2.75,12.0
2026-08-27,BLAU3,9.07,9.0,11.675,11.25,17.0,0.28721058434399116,hold,2.75,12.0
2026-08-24,BMOB3,23.14,24.0,30.95,32.4,35.0,0.3375108038029386,none,,4.0
2026-08-25,BMOB3,23.78,24.0,30.95,32.4,35.0,0.3015138772077375,none,,4.0
2026-08-27,BMOB3,24.17,24.0,30.95,32.4,35.0,0.2805130326851468,none,,4.0
2026-08-24,BPAC11,52.6,55.0,66.23077,67.0,71.0,0.259140114068441,buy,1.53846,13.0
2026-08-25,BPAC11,54.2,55.0,66.23077,67.0,71.0,0.221969926199262,buy,1.53846,13.0
2026-08-27,BPAC11,54.07,55.0,66.23077,67.0,71.0,0.22490789717033488,buy,1.53846,13.0
2026-08-24,BRAP4,21.49,22.0,26.35,24.5,31.0,0.2261516984644023,hold,2.6,5.0
2026-08-25,BRAP4,21.89,22.0,26.35,24.5,31.0,0.2037460027409776,hold,2.6,5.0
2026-08-27,BRAP4,21.95,22.0,26.35,24.5,31.0,0.20045558086560367,hold,2.6,5.0
2026-08-24,BRAV3,18.15,17.0,22.31818,23.0,25.0,0.229651790633609,buy,1.90909,11.0
2026-08-25,BRAV3,18.2,17.0,22.31818,23.0,25.0,0.2262736263736264,buy,1.90909,11.0
2026-08-27,BRAV3,17.72,15.5,21.75,23.0,25.0,0.22742663656884887,buy,2.16667,12.0
2026-08-24,BRBI11,12.4,14.1,18.82,20.0,22.0,0.517741935483871,strong_buy,1.4,5.0
2026-08-25,BRBI11,12.86,14.1,18.82,20.0,22.0,0.463452566096423,strong_buy,1.4,5.0
2026-08-27,BRBI11,13.01,14.1,18.82,20.0,22.0,0.44657955418908535,strong_buy,1.4,5.0
2026-08-24,BRKM5,4.73,4.0,10.08182,9.0,18.0,1.131463002114165,hold,3.27273,11.0
2026-08-25,BRKM5,4.11,4.0,10.08182,9.0,18.0,1.4529975669099755,hold,3.27273,11.0
2026-08-27,BRKM5,3.52,4.0,10.08182,9.0,18.0,1.864153409090909,hold,3.27273,11.0
2026-08-24,BRSR6,13.53,11.0,14.975,15.0,17.3,0.10679970436068,underperform,3.625,8.0
2026-08-25,BRSR6,14.0,11.0,14.975,15.0,17.3,0.0696428571428571,underperform,3.625,8.0
2026-08-27,BRSR6,13.85,11.0,14.975,15.0,17.3,0.08122743682310474,underperform,3.625,8.0
2026-08-24,CAML3,4.76,5.0,7.5,8.0,10.0,0.5756302521008405,none,,7.0
2026-08-25,CAML3,4.84,5.0,7.5,8.0,10.0,0.5495867768595042,none,,7.0
2026-08-27,CAML3,4.91,5.0,7.5,8.0,10.0,0.5274949083503055,none,,7.0
2026-08-24,CASH3,5.47,6.2,6.65,6.5,7.25,0.2157221206581354,none,,3.0
2026-08-25,CASH3,5.58,6.2,6.65,6.5,7.25,0.1917562724014336,none,,3.0
2026-08-27,CASH3,5.73,6.2,6.65,6.5,7.25,0.1605584642233857,none,,3.0
2026-08-24,CBAV3,11.14,6.5,8.9,9.5,10.5,-0.2010771992818671,buy,1.83333,5.0
2026-08-25,CBAV3,11.18,6.5,8.9,9.5,10.5,-0.2039355992844364,buy,1.83333,5.0
2026-08-27,CBAV3,11.2,6.5,8.9,9.5,10.5,-0.2053571428571428,buy,1.83333,5.0
2026-08-24,CEAB3,7.5,15.0,17.45,17.5,22.4,1.3266666666666669,strong_buy,1.33333,12.0
2026-08-25,CEAB3,8.0,15.0,17.45,17.5,22.4,1.18125,strong_buy,1.33333,12.0
2026-08-27,CEAB3,7.85,15.0,17.45,17.5,22.4,1.2229299363057327,strong_buy,1.33333,12.0
2026-08-24,CMIG4,10.21,9.6,12.36929,12.55,15.0,0.2114877571008813,hold,3.26667,14.0
2026-08-25,CMIG4,10.51,9.6,12.36929,12.55,15.0,0.17690675547098,hold,3.26667,14.0
2026-08-27,CMIG4,10.5,9.6,12.36929,12.55,15.0,0.1780276190476191,hold,3.26667,14.0
2026-08-24,CMIN3,5.97,3.1,5.275,5.5,7.0,-0.1164154103852594,underperform,3.76923,12.0
2026-08-25,CMIN3,5.88,3.1,5.275,5.5,7.0,-0.1028911564625849,underperform,3.76923,12.0
2026-08-27,CMIN3,5.99,3.1,5.275,5.5,7.0,-0.11936560934891483,underperform,3.76923,12.0
2026-08-24,COGN3,2.14,2.5,3.79167,3.85,5.0,0.771808411214953,buy,1.69231,12.0
2026-08-25,COGN3,2.17,2.5,3.79167,3.85,5.0,0.7473133640552996,buy,1.69231,12.0
2026-08-27,COGN3,2.23,2.5,3.70833,3.85,4.5,0.6629282511210763,buy,1.69231,12.0
2026-08-24,CPFE3,42.85,40.0,49.90846,50.0,58.7,0.1647248541423569,hold,3.46154,13.0
2026-08-25,CPFE3,44.24,40.0,49.90846,50.0,58.7,0.1281297468354429,hold,3.46154,13.0
2026-08-27,CPFE3,44.55,40.0,49.90846,50.0,58.7,0.1202796857463524,hold,3.46154,13.0
2026-08-24,CPLE3,14.35,15.0,18.13786,18.5,22.0,0.2639623693379791,strong_buy,1.35714,14.0
2026-08-25,CPLE3,14.65,15.0,18.13786,18.5,22.0,0.2380791808873719,strong_buy,1.35714,14.0
2026-08-27,CPLE3,14.65,15.0,18.13786,18.5,22.0,0.2380791808873719,strong_buy,1.35714,14.0
2026-08-24,CSAN3,3.5,4.0,5.46364,4.6,9.0,0.56104,buy,2.4,11.0
2026-08-25,CSAN3,3.75,4.0,5.46364,4.6,9.0,0.4569706666666666,buy,2.4,11.0
2026-08-27,CSAN3,3.71,4.0,5.46364,4.6,9.0,0.47267924528301886,buy,2.4,11.0
2026-08-24,CSMG3,54.56,32.3,73.13583,76.5,88.3,0.3404660923753664,buy,1.58333,12.0
2026-08-25,CSMG3,55.5,32.3,73.13583,76.5,88.3,0.3177627027027025,buy,1.58333,12.0
2026-08-27,CSMG3,55.1,32.3,73.13583,76.5,88.3,0.3273290381125227,buy,1.58333,12.0
2026-08-24,CSNA3,5.16,4.3,7.49231,7.5,11.0,0.4519980620155037,underperform,3.53846,13.0
2026-08-25,CSNA3,5.08,4.3,7.49231,7.5,11.0,0.4748641732283463,underperform,3.53846,13.0
2026-08-27,CSNA3,5.27,4.3,7.49231,7.5,11.0,0.42169070208728665,underperform,3.53846,13.0
2026-08-24,CURY3,30.31,42.0,45.125,44.0,52.0,0.4887825800065986,strong_buy,1.25,12.0
2026-08-25,CURY3,32.58,42.0,45.125,44.0,52.0,0.3850521792510744,strong_buy,1.25,12.0
2026-08-27,CURY3,31.99,42.0,45.125,44.0,52.0,0.41059706158174447,strong_buy,1.25,12.0
2026-08-24,CVCB3,1.62,2.4,2.7,2.7,3.0,0.6666666666666667,hold,3.0,2.0
2026-08-25,CVCB3,1.74,2.4,2.7,2.7,3.0,0.5517241379310347,hold,3.0,2.0
2026-08-27,CVCB3,1.78,2.4,2.7,2.7,3.0,0.5168539325842698,hold,3.0,2.0
2026-08-24,CXSE3,18.7,16.0,20.11429,20.25,25.0,0.0756304812834225,hold,2.57143,14.0
2026-08-25,CXSE3,19.14,16.0,20.11429,20.25,25.0,0.050903343782654,hold,2.57143,14.0
2026-08-27,CXSE3,19.21,16.0,20.11429,20.25,25.0,0.04707391983342002,hold,2.57143,14.0
2026-08-24,CYRE3,23.94,29.0,35.83077,36.0,42.0,0.4966904761904762,strong_buy,1.46154,13.0
2026-08-25,CYRE3,24.73,29.0,35.83077,36.0,42.0,0.4488786898503842,strong_buy,1.46154,13.0
2026-08-27,CYRE3,24.09,29.0,35.98462,36.0,42.0,0.49375757575757584,strong_buy,1.46154,13.0
2026-08-24,DASA3,2.63,2.5,3.78,3.9,5.0,0.4372623574144487,hold,2.6,10.0
2026-08-25,DASA3,2.62,2.5,3.78,3.9,5.0,0.4427480916030533,hold,2.6,10.0
2026-08-27,DASA3,2.61,2.5,3.78,3.9,5.0,0.4482758620689655,hold,2.6,10.0
2026-08-24,DESK3,18.79,7.3,17.13667,18.5,21.7,-0.0879898882384246,buy,2.5,6.0
2026-08-25,DESK3,19.0,7.3,17.13667,18.5,21.7,-0.0980700000000001,buy,2.5,6.0
2026-08-27,DESK3,18.49,7.3,17.13667,18.5,21.7,-0.0731925365062196,buy,2.5,6.0
2026-08-24,DIRR3,10.64,17.0,19.41667,19.5,22.0,0.8248749999999998,strong_buy,1.25,12.0
2026-08-25,DIRR3,11.29,17.0,19.41667,19.5,22.0,0.7198113374667849,strong_buy,1.25,12.0
2026-08-27,DIRR3,11.01,17.0,19.41667,19.5,22.0,0.7635485921889191,strong_buy,1.25,12.0
2026-08-24,DXCO3,5.05,5.5,7.795,7.9,9.0,0.5435643564356436,none,,10.0
2026-08-25,DXCO3,5.15,5.5,7.795,7.9,9.0,0.5135922330097087,strong_buy,1.4,10.0
2026-08-27,DXCO3,5.13,5.5,7.795,7.9,9.0,0.5194931773879143,strong_buy,1.4,10.0
2026-08-24,ECOR3,6.67,8.6,12.76923,12.5,16.0,0.9144272863568216,buy,1.53846,13.0
2026-08-25,ECOR3,6.95,8.6,12.76923,12.5,16.0,0.8372992805755395,buy,1.53846,13.0
2026-08-27,ECOR3,6.95,8.6,12.76923,12.5,16.0,0.8372992805755395,buy,1.53846,13.0
2026-08-24,EGIE3,28.04,30.0,34.11286,33.25,44.0,0.2165784593437945,underperform,3.71429,14.0
2026-08-25,EGIE3,28.85,30.0,34.11286,33.25,44.0,0.1824214904679375,underperform,3.71429,14.0
2026-08-27,EGIE3,28.84,30.0,34.11286,33.25,44.0,0.18283148404993055,underperform,3.71429,14.0
2026-08-24,EMBJ3,98.2,86.80083,109.53686,112.35475,134.02531,0.1154466395112017,buy,1.66667,5.0
2026-08-25,EMBJ3,96.34,86.62915,109.32021,112.13254,133.76024,0.1347333402532695,buy,1.66667,5.0
2026-08-27,EMBJ3,97.23,86.65777,109.35633,112.16958,133.80443,0.12471798827522362,buy,1.66667,5.0
2026-08-24,ENEV3,26.1,26.6,31.73333,31.35,36.0,0.2158363984674327,strong_buy,1.25,12.0
2026-08-25,ENEV3,26.69,26.6,31.73333,31.35,36.0,0.1889595354065192,strong_buy,1.25,12.0
2026-08-27,ENEV3,26.38,26.6,31.73333,31.35,36.0,0.20293138741470806,strong_buy,1.25,12.0
2026-08-24,ENGI11,45.42,56.0,65.31,62.0,88.3,0.4379128137384411,none,,13.0
2026-08-25,ENGI11,47.24,56.0,65.31,62.0,88.3,0.382514817950889,none,,13.0
2026-08-27,ENGI11,47.57,56.0,65.31,62.0,88.3,0.37292411183519025,none,,13.0
2026-08-24,EQTL3,36.33,46.0,51.44714,50.0,61.7,0.4161062482796587,strong_buy,1.35714,14.0
2026-08-25,EQTL3,37.15,46.0,51.87571,50.0,61.7,0.3963851951547779,strong_buy,1.35714,14.0
2026-08-27,EQTL3,36.83,46.0,51.87571,50.0,61.7,0.4085177844148793,strong_buy,1.35714,14.0
2026-08-24,EVEN3,4.31,6.0,8.77143,9.0,10.0,1.0351345707656616,hold,2.85714,7.0
2026-08-25,EVEN3,4.52,6.0,8.77143,9.0,10.0,0.94058185840708,hold,2.85714,7.0
2026-08-27,EVEN3,4.51,6.0,8.77143,9.0,10.0,0.9448847006651886,hold,2.85714,7.0
2026-08-24,EZTC3,11.01,13.0,17.6,17.0,23.0,0.5985467756584923,hold,2.54545,11.0
2026-08-25,EZTC3,11.76,13.0,17.6,17.0,23.0,0.4965986394557824,hold,2.54545,11.0
2026-08-27,EZTC3,11.55,13.0,17.6,17.0,23.0,0.523809523809524,hold,2.54545,11.0
2026-08-24,FESA4,5.12,,,,,,none,,
2026-08-25,FESA4,5.16,,,,,,none,,
2026-08-27,FESA4,5.2,,,,,,none,,
2026-08-24,FLRY3,18.57,14.0,17.63333,18.0,21.5,-0.0504399569197629,hold,2.75,12.0
2026-08-25,FLRY3,18.64,14.0,17.63333,18.0,21.5,-0.0540059012875536,hold,2.75,12.0
2026-08-27,FLRY3,18.66,14.0,17.63333,18.0,21.5,-0.05501982851018217,hold,2.75,12.0
2026-08-24,FRAS3,23.25,20.0,26.58889,28.0,30.3,0.1436081720430106,buy,2.22222,9.0
2026-08-25,FRAS3,23.35,20.0,26.58889,28.0,30.3,0.1387104925053532,buy,2.22222,9.0
2026-08-27,FRAS3,23.1,20.0,26.58889,28.0,30.3,0.15103419913419902,buy,2.22222,9.0
2026-08-24,GFSA3,0.23,,,,,,none,,
2026-08-25,GFSA3,0.21,,,,,,none,,
2026-08-27,GFSA3,0.21,,,,,,none,,
2026-08-24,GGBR4,22.14,22.0,27.13333,28.0,32.0,0.2255343270099368,buy,1.86667,15.0
2026-08-25,GGBR4,22.45,22.0,27.13333,28.0,32.0,0.2086115812917595,buy,1.86667,15.0
2026-08-27,GGBR4,22.88,22.0,27.13333,28.0,32.0,0.1858972902097904,buy,1.86667,15.0
2026-08-24,GGPS3,12.2,15.1,19.87273,19.5,30.0,0.6289122950819674,strong_buy,1.27273,11.0
2026-08-25,GGPS3,12.54,15.1,19.64545,18.5,30.0,0.5666228070175441,strong_buy,1.27273,11.0
2026-08-27,GGPS3,12.5,15.1,19.64545,18.5,30.0,0.571636,strong_buy,1.27273,11.0
2026-08-24,GMAT3,4.3,4.0,5.96111,5.9,9.0,0.3863046511627908,hold,2.7,9.0
2026-08-25,GMAT3,4.64,4.0,5.96111,5.9,9.0,0.2847219827586207,hold,2.7,9.0
2026-08-27,GMAT3,4.6,4.0,5.96111,5.9,9.0,0.29589347826086954,hold,2.7,9.0
2026-08-24,GOAU4,9.75,10.3,11.25,11.1,12.5,0.1538461538461537,buy,2.25,4.0
2026-08-25,GOAU4,9.84,10.3,11.25,11.1,12.5,0.1432926829268292,buy,2.25,4.0
2026-08-27,GOAU4,9.94,10.3,11.25,11.1,12.5,0.13179074446680095,buy,2.25,4.0
2026-08-24,GRND3,3.51,,,,,,none,,
2026-08-25,GRND3,3.49,,,,,,none,,
2026-08-27,GRND3,3.48,,,,,,none,,
2026-08-24,HAPV3,6.36,8.0,13.11538,13.0,19.0,1.0621666666666667,hold,2.92308,13.0
2026-08-25,HAPV3,6.42,8.0,13.11538,13.0,19.0,1.0428940809968847,hold,2.92308,13.0
2026-08-27,HAPV3,6.38,8.0,13.11538,13.0,19.0,1.0557021943573668,hold,2.92308,13.0
2026-08-24,HBOR3,1.95,3.1,4.06667,4.1,5.0,1.0854717948717951,hold,2.66667,3.0
2026-08-25,HBOR3,1.99,3.1,4.06667,4.1,5.0,1.0435527638190956,hold,2.66667,3.0
2026-08-27,HBOR3,2.05,3.1,4.06667,4.1,5.0,0.9837414634146344,hold,2.66667,3.0
2026-08-24,HBSA3,3.47,3.0,4.4,4.2,6.1,0.2680115273775216,buy,2.28571,7.0
2026-08-25,HBSA3,3.48,3.0,4.4,4.2,6.1,0.264367816091954,buy,2.28571,7.0
2026-08-27,HBSA3,3.52,3.0,4.4,4.2,6.1,0.25,buy,2.28571,7.0
2026-08-24,HYPE3,21.42,24.0,29.16667,29.0,33.0,0.3616559290382819,buy,1.53333,15.0
2026-08-25,HYPE3,21.8,24.0,29.2,29.0,33.0,0.3394495412844036,strong_buy,1.4,15.0
2026-08-27,HYPE3,22.01,24.0,29.2,29.0,33.0,0.32666969559291226,strong_buy,1.4,15.0
2026-08-24,IGTI11,23.65,25.0,33.225,34.0,40.7,0.4048625792811842,strong_buy,1.5,12.0
2026-08-25,IGTI11,24.33,25.0,33.225,34.0,40.7,0.3655980271270038,strong_buy,1.5,12.0
2026-08-27,IGTI11,24.5,25.0,33.225,34.0,40.7,0.356122448979592,strong_buy,1.5,12.0
2026-08-24,INTB3,13.84,13.7,17.07,17.0,19.0,0.2333815028901733,buy,1.9,10.0
2026-08-25,INTB3,14.13,13.7,17.07,17.0,19.0,0.2080679405520169,buy,1.9,10.0
2026-08-27,INTB3,14.43,13.7,17.07,17.0,19.0,0.18295218295218296,buy,1.9,10.0
2026-08-24,IRBR3,51.16,55.0,64.57143,66.0,68.0,0.2621467943706022,buy,1.57143,7.0
2026-08-25,IRBR3,52.94,55.0,64.57143,66.0,68.0,0.2197096713260296,buy,1.57143,7.0
2026-08-27,IRBR3,53.4,55.0,64.57143,66.0,68.0,0.2092028089887643,buy,1.57143,7.0
2026-08-24,ISAE4,26.08,26.5,30.78714,30.55,35.0,0.1804884969325153,none,,14.0
2026-08-25,ISAE4,26.46,26.5,30.78714,30.55,35.0,0.1635351473922901,none,,14.0
2026-08-27,ISAE4,26.75,26.5,30.78714,30.55,35.0,0.15092112149532722,none,,14.0
2026-08-24,ITSA4,12.65,15.4,16.7,16.3,18.0,0.3201581027667983,strong_buy,1.14286,7.0
2026-08-25,ITSA4,12.85,15.4,16.7,16.3,18.0,0.2996108949416343,strong_buy,1.14286,7.0
2026-08-27,ITSA4,12.9,15.4,16.7,16.3,18.0,0.29457364341085257,strong_buy,1.14286,7.0
2026-08-24,ITUB3,41.66,,,,,,none,,
2026-08-25,ITUB3,42.6,,,,,,none,,
2026-08-27,ITUB3,42.6,,,,,,none,,
2026-08-24,ITUB4,38.73,30.5,48.15385,50.0,55.0,0.243321714433256,strong_buy,1.46154,13.0
2026-08-25,ITUB4,39.44,30.5,48.15385,50.0,55.0,0.2209394016227182,strong_buy,1.46154,13.0
2026-08-27,ITUB4,39.45,30.5,48.15385,50.0,55.0,0.22062991128010134,strong_buy,1.46154,13.0
2026-08-24,JHSF3,10.2,9.0,11.71667,11.15,15.0,0.148693137254902,buy,1.83333,6.0
2026-08-25,JHSF3,10.39,9.0,11.71667,11.15,15.0,0.1276871992300288,buy,1.83333,6.0
2026-08-27,JHSF3,10.4,9.0,11.71667,11.15,15.0,0.1266028846153846,buy,1.83333,6.0
2026-08-24,JSLG3,5.28,6.6,11.3,10.15,18.0,1.1401515151515151,strong_buy,1.375,8.0
2026-08-25,JSLG3,5.51,6.6,11.3,10.15,18.0,1.0508166969147008,strong_buy,1.375,8.0
2026-08-27,JSLG3,5.41,6.6,11.3,10.15,18.0,1.0887245841035122,strong_buy,1.375,8.0
2026-08-24,KEPL3,6.24,5.6,6.3,6.3,7.0,0.0096153846153845,underperform,4.0,2.0
2026-08-25,KEPL3,6.4,5.6,6.3,6.3,7.0,-0.0156250000000001,underperform,4.0,2.0
2026-08-27,KEPL3,6.52,5.6,6.3,6.3,7.0,-0.033742331288343475,underperform,4.0,2.0
2026-08-24,KLBN11,18.68,18.5,22.58375,22.5,29.0,0.2089801927194861,buy,1.9375,16.0
2026-08-25,KLBN11,18.74,18.5,22.70875,23.0,29.0,0.2117796157950906,buy,1.9375,16.0
2026-08-27,KLBN11,18.71,18.5,22.70875,23.0,29.0,0.2137226082308925,buy,1.9375,16.0
