,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Available For Sale Securities,119205000.0,119101000.0,,,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,104248000.0,82419000.0,82400000.0,
Long Term Equity Investment,172062000.0,169943000.0,278866000.0,165120000.0,162521000.0,,
Investments In Other Ventures Under Equity Method,172062000.0,169943000.0,170193000.0,165120000.0,162521000.0,,
Investmentsin Associatesat Cost,,,108673000.0,,,,72423000.0
Investment Properties,1597135000.0,1597671000.0,1606033000.0,1624629000.0,1630290000.0,,
Goodwill And Other Intangible Assets,90000.0,6516000.0,6498000.0,6472000.0,5414000.0,,
Other Intangible Assets,90000.0,6516000.0,6498000.0,6472000.0,5414000.0,,
Net PPE,1942000.0,2106000.0,2394000.0,2688000.0,2975000.0,,
Accumulated Depreciation,-2102000.0,-2045000.0,-1990000.0,-1930000.0,-1874000.0,,
Gross PPE,4044000.0,4151000.0,4384000.0,4618000.0,4849000.0,,
Other Properties,3042000.0,3150000.0,3382000.0,3617000.0,3850000.0,,
Machinery Furniture Equipment,242000.0,241000.0,242000.0,241000.0,239000.0,,
Buildings And Improvements,760000.0,760000.0,760000.0,760000.0,760000.0,,
Properties,0.0,0.0,0.0,0.0,0.0,,
Current Assets,288736000.0,258051000.0,280630000.0,359810000.0,778332000.0,,
Assets Held For Sale Current,,,,647000.0,1768000.0,2079000.0,3667000.0
Prepaid Assets,173000.0,137000.0,34000.0,0.0,4000.0,,
Inventory,696000.0,696000.0,696000.0,463000.0,463000.0,,
Finished Goods,696000.0,696000.0,696000.0,463000.0,463000.0,,
Other Receivables,5612000.0,5561000.0,5962000.0,9891000.0,24709000.0,,
Taxes Receivable,11166000.0,7575000.0,10928000.0,9082000.0,11007000.0,,
Accounts Receivable,30858000.0,28568000.0,33283000.0,33206000.0,32757000.0,,
Cash Cash Equivalents And Short Term Investments,240231000.0,215514000.0,229727000.0,306521000.0,707624000.0,,
Other Short Term Investments,62921000.0,62124000.0,61846000.0,74429000.0,195640000.0,,
Cash And Cash Equivalents,177310000.0,153390000.0,167881000.0,232092000.0,511984000.0,,
Cash Equivalents,168468000.0,134565000.0,153806000.0,217859000.0,500144000.0,,
Cash Financial,8842000.0,18825000.0,14075000.0,14234000.0,11840000.0,,
