,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,-267549204.6,-30086947.888861,0.0,0.0,,
Tax Rate For Calcs,0.242576,0.2862,0.311153,0.245081,0.34,,
Normalized EBITDA,4083239000.0,4047254000.0,3824445000.0,3686803000.0,3573138000.0,,
Total Unusual Items,,-934833000.0,-96695000.0,,,-994722000.0,1005878000.0
Total Unusual Items Excluding Goodwill,,-934833000.0,-96695000.0,,,-994722000.0,1005878000.0
Net Income From Continuing Operation Net Minority Interest,-164876000.0,-179597000.0,435517000.0,-246193000.0,-101917000.0,,
Reconciled Depreciation,1291856000.0,1340958000.0,1235703000.0,1323861000.0,1252142000.0,,
Reconciled Cost Of Revenue,8067347000.0,8099419000.0,8180155000.0,8416803000.0,7563350000.0,,
EBITDA,4083239000.0,3112421000.0,3727750000.0,3686803000.0,3573138000.0,,
EBIT,2791383000.0,1771463000.0,2492047000.0,2362942000.0,2320996000.0,,
Net Interest Income,-2265378000.0,-2111504000.0,-1950371000.0,-2112829000.0,-1928464000.0,,
Interest Expense,2958432000.0,2015423000.0,1788493000.0,2678193000.0,2445210000.0,,
Interest Income,693054000.0,14636000.0,-1299000.0,565364000.0,516746000.0,,
Normalized Income,-164876000.0,487686795.4,502125052.111139,-246193000.0,-101917000.0,,
Net Income From Continuing And Discontinued Operation,-189470000.0,-179597000.0,432908000.0,-246193000.0,-96291000.0,,
Total Expenses,9150649000.0,9277600000.0,8161116000.0,9595887000.0,8541695000.0,,
Diluted Average Shares,583759291.0,426797757.0,,435105522.0,435105522.0,426754776.0,
Basic Average Shares,583759291.0,426797757.0,,435105522.0,435105522.0,426754776.0,
Diluted EPS,-0.1366,-0.4208,,-0.401975,-0.0569,-0.1194,
Basic EPS,-0.1366,-0.4208,,-0.401975,-0.0569,-0.1194,
Diluted NI Availto Com Stockholders,-189470000.0,-179597000.0,432908000.0,-246193000.0,-96291000.0,,
Net Income Common Stockholders,-189470000.0,-179597000.0,432908000.0,-246193000.0,-96291000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,,
Net Income,-189470000.0,-179597000.0,432908000.0,-246193000.0,-96291000.0,,
Minority Interests,-38349000.0,-5454000.0,-49124000.0,-8204000.0,-53925000.0,,
Net Income Including Noncontrolling Interests,-151121000.0,-174143000.0,482032000.0,-237989000.0,-42366000.0,,
Net Income Discontinuous Operations,-24594000.0,0.0,,,5626000.0,12086000.0,
Net Income Continuous Operations,-126527000.0,-174143000.0,484641000.0,-237989000.0,-47992000.0,,
Tax Provision,-40522000.0,-69817000.0,218913000.0,-77262000.0,-76222000.0,,
Pretax Income,-167049000.0,-243960000.0,703554000.0,-315251000.0,-124214000.0,,
Net Non Operating Interest Income Expense,-2265378000.0,-2111504000.0,-1950371000.0,-2112829000.0,-1928464000.0,,
Total Other Finance Cost,,110717000.0,160579000.0,,,51867000.0,206105000.0
Interest Expense Non Operating,2958432000.0,2015423000.0,1788493000.0,2678193000.0,2445210000.0,,
Interest Income Non Operating,693054000.0,14636000.0,-1299000.0,565364000.0,516746000.0,,
Operating Income,2098013000.0,1798016000.0,2834124000.0,1794460000.0,1798541000.0,,
Operating Expense,1083302000.0,1178181000.0,-19039000.0,1179084000.0,978345000.0,,
Other Operating Expenses,12998000.0,138521000.0,-66552000.0,157248000.0,35460000.0,,
Selling General And Administration,1070304000.0,1039660000.0,1050121000.0,1021836000.0,942885000.0,,
Selling And Marketing Expense,470873000.0,430693000.0,422725000.0,437523000.0,383999000.0,,
General And Administrative Expense,599431000.0,608967000.0,627396000.0,584313000.0,558886000.0,,
Gross Profit,3181315000.0,2976197000.0,2815085000.0,2973544000.0,2776886000.0,,
Cost Of Revenue,8067347000.0,8099419000.0,8180155000.0,8416803000.0,7563350000.0,,
Total Revenue,11248662000.0,11075616000.0,10995240000.0,11390347000.0,10340236000.0,,
Operating Revenue,11248662000.0,11075616000.0,10995240000.0,11390347000.0,10340236000.0,,
