,2026-06-30,2026-03-31,2025-12-31,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,1180451.65532,5891122.0,-17334560.0,92289.786311,2300286.163046
Tax Rate For Calcs,0.041157,0.1129,0.34,0.006721,0.124839
Normalized EBITDA,1206745000.0,1082870000.0,1076611000.0,1472809000.0,1239582000.0
Total Unusual Items,28682000.0,52180000.0,-50984000.0,13731000.0,18426000.0
Total Unusual Items Excluding Goodwill,28682000.0,52180000.0,-50984000.0,13731000.0,18426000.0
Net Income From Continuing Operation Net Minority Interest,189588000.0,57658000.0,93265000.0,442741000.0,156368000.0
Reconciled Depreciation,267638000.0,260357000.0,246792000.0,243626000.0,242180000.0
Reconciled Cost Of Revenue,11757449000.0,11113891000.0,11767842000.0,11472782000.0,9120721000.0
EBITDA,1235427000.0,1135050000.0,1025627000.0,1486540000.0,1258008000.0
EBIT,967789000.0,874693000.0,778835000.0,1242914000.0,1015828000.0
Net Interest Income,-861277000.0,-1201040000.0,-898632000.0,-920180000.0,-1533378000.0
Interest Expense,762451000.0,782742000.0,809536000.0,781543000.0,804452000.0
Normalized Income,162086451.65532,11369122.0,126914440.0,429102289.786311,140242286.163046
Net Income From Continuing And Discontinued Operation,189588000.0,57658000.0,93265000.0,442741000.0,156368000.0
Total Expenses,13139285000.0,12551510000.0,13279019000.0,12859085000.0,10475827000.0
Diluted Average Shares,1178150634.0,1174454000.0,,1168613736.0,664466486.0
Basic Average Shares,991154329.0,987435000.0,,975178961.0,664466486.0
Diluted EPS,0.16092,0.04909,,0.37886,0.235325
Basic EPS,0.19128,0.05839,,0.45401,0.235325
Diluted NI Availto Com Stockholders,189588000.0,57658000.0,93265000.0,442741000.0,156368000.0
Net Income Common Stockholders,189588000.0,57658000.0,93265000.0,442741000.0,156368000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,189588000.0,57658000.0,93265000.0,442741000.0,156368000.0
Minority Interests,-7299000.0,-29621000.0,8282000.0,-15529000.0,-28620000.0
Net Income Including Noncontrolling Interests,196887000.0,87279000.0,84983000.0,458270000.0,184988000.0
Net Income Continuous Operations,196887000.0,87279000.0,84983000.0,458270000.0,184988000.0
Tax Provision,8451000.0,4672000.0,-115684000.0,3101000.0,26388000.0
Pretax Income,205338000.0,91951000.0,-30701000.0,461371000.0,211376000.0
Special Income Charges,28682000.0,52180000.0,-50984000.0,13731000.0,18426000.0
Other Special Charges,-28682000.0,-52180000.0,,-13731000.0,-18426000.0
Net Non Operating Interest Income Expense,-861277000.0,-1201040000.0,-898632000.0,-920180000.0,-1533378000.0
Total Other Finance Cost,98826000.0,418298000.0,89096000.0,138637000.0,728926000.0
Interest Expense Non Operating,762451000.0,782742000.0,809536000.0,781543000.0,804452000.0
Operating Income,962950000.0,857867000.0,924746000.0,1058830000.0,720324000.0
Operating Expense,1381836000.0,1437619000.0,1511177000.0,1386303000.0,1355106000.0
Selling General And Administration,1424931000.0,1443493000.0,1525305000.0,1407655000.0,1384233000.0
Selling And Marketing Expense,813386000.0,859456000.0,891405000.0,844444000.0,852985000.0
General And Administrative Expense,611545000.0,584037000.0,633900000.0,563211000.0,531248000.0
Gross Profit,2344786000.0,2295486000.0,2435923000.0,2445133000.0,2075430000.0
Cost Of Revenue,11757449000.0,11113891000.0,11767842000.0,11472782000.0,9120721000.0
Total Revenue,14102235000.0,13409377000.0,14203765000.0,13917915000.0,11196151000.0
Operating Revenue,14102235000.0,13409377000.0,14203765000.0,13917915000.0,11196151000.0
