,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-253899.2,5240581.5,16778594.918942,0.0,-64944.0,,
Tax Rate For Calcs,0.1424,0.0867,0.147309,0.055,0.0328,,
Normalized EBITDA,329577000.0,194562000.0,225387000.0,462424000.0,362371000.0,,
Total Unusual Items,-1783000.0,60445000.0,113901000.0,,-1980000.0,-29291000.0,
Total Unusual Items Excluding Goodwill,-1783000.0,60445000.0,113901000.0,,-1980000.0,-29291000.0,
Net Income From Continuing Operation Net Minority Interest,168851000.0,106322000.0,157950000.0,216077000.0,216382000.0,,
Reconciled Depreciation,102352000.0,98126000.0,112218000.0,101317000.0,102844000.0,,
Reconciled Cost Of Revenue,1891062000.0,1598397000.0,1966487000.0,2004357000.0,1950680000.0,,
EBITDA,327794000.0,255007000.0,339288000.0,462424000.0,360391000.0,,
EBIT,225442000.0,156881000.0,227070000.0,361107000.0,257547000.0,,
Net Interest Income,-24386000.0,-42166000.0,-46690000.0,11745000.0,-29436000.0,,
Interest Expense,28542000.0,40468000.0,41833000.0,132561000.0,33816000.0,,
Interest Income,5333000.0,6439000.0,3453000.0,144306000.0,5539000.0,,
Normalized Income,170380100.8,51117581.5,60827594.918942,216077000.0,218297056.0,,
Net Income From Continuing And Discontinued Operation,168851000.0,106322000.0,157950000.0,216077000.0,216382000.0,,
Total Expenses,2523950000.0,2120247000.0,2553714000.0,2566623000.0,2489762000.0,,
Diluted Average Shares,335572016.0,339000000.0,,338997490.0,337061000.0,339000000.0,
Basic Average Shares,335572016.0,339000000.0,,338997490.0,337061000.0,339000000.0,
Diluted EPS,0.50332,0.31525,,0.6374,0.63829,0.20475,
Basic EPS,0.50332,0.31702,,0.6374,0.63829,0.20475,
Diluted NI Availto Com Stockholders,168851000.0,106322000.0,157950000.0,216077000.0,216382000.0,,
Net Income Common Stockholders,168851000.0,106322000.0,157950000.0,216077000.0,216382000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,,
Net Income,168851000.0,106322000.0,157950000.0,216077000.0,216382000.0,,
Net Income Including Noncontrolling Interests,168851000.0,106322000.0,157950000.0,216077000.0,216382000.0,,
Net Income Continuous Operations,168851000.0,106322000.0,157950000.0,216077000.0,216382000.0,,
Tax Provision,28049000.0,10091000.0,27287000.0,12469000.0,7349000.0,,
Pretax Income,196900000.0,116413000.0,185237000.0,228546000.0,223731000.0,,
Special Income Charges,-1783000.0,1386000.0,181000.0,,-1980000.0,-18773000.0,
Other Special Charges,-902000.0,-1859000.0,-645000.0,,103000.0,-352000.0,
Write Off,,,,,,,0.0
Restructuring And Mergern Acquisition,2685000.0,473000.0,464000.0,,1877000.0,19125000.0,
Net Non Operating Interest Income Expense,-24386000.0,-42166000.0,-46690000.0,11745000.0,-29436000.0,,
Total Other Finance Cost,1177000.0,8137000.0,8310000.0,,1159000.0,6580000.0,
Interest Expense Non Operating,28542000.0,40468000.0,41833000.0,132561000.0,33816000.0,,
Interest Income Non Operating,5333000.0,6439000.0,3453000.0,144306000.0,5539000.0,,
Operating Income,175425000.0,96978000.0,167143000.0,217764000.0,233633000.0,,
Operating Expense,632888000.0,521850000.0,587227000.0,562266000.0,539082000.0,,
Other Operating Expenses,70828000.0,54673000.0,47679000.0,77344000.0,76229000.0,,
Depreciation And Amortization In Income Statement,45342000.0,46022000.0,53540000.0,42641000.0,45886000.0,,
Depreciation Income Statement,45342000.0,46022000.0,53540000.0,42641000.0,45886000.0,,
Selling General And Administration,428262000.0,338098000.0,414326000.0,619092000.0,376824000.0,,
Selling And Marketing Expense,373513000.0,299072000.0,370623000.0,522628000.0,332784000.0,,
General And Administrative Expense,54749000.0,39026000.0,43703000.0,96464000.0,44040000.0,,
Gross Profit,808313000.0,618828000.0,754370000.0,780030000.0,772715000.0,,
Cost Of Revenue,1891062000.0,1598397000.0,1966487000.0,2004357000.0,1950680000.0,,
Total Revenue,2699375000.0,2217225000.0,2720857000.0,2784387000.0,2723395000.0,,
Operating Revenue,2699375000.0,2217225000.0,2720857000.0,2784387000.0,2723395000.0,,
