,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-55454000.0,58180000.0,-102606000.0,89161000.0,239717000.0,,
Repurchase Of Capital Stock,-2888000.0,0.0,0.0,0.0,-1284000.0,,
Repayment Of Debt,-250999000.0,-29856000.0,-284886000.0,-37900000.0,-86354000.0,,
Issuance Of Debt,204756000.0,0.0,200550000.0,99567000.0,160375000.0,,
Issuance Of Capital Stock,,,0.0,0.0,0.0,0.0,147000.0
Capital Expenditure,-36622000.0,-32865000.0,-69113000.0,-35943000.0,-18268000.0,,
End Cash Position,489759000.0,605795000.0,618362000.0,805539000.0,675876000.0,,
Beginning Cash Position,605795000.0,618362000.0,805539000.0,675876000.0,465401000.0,,
Effect Of Exchange Rate Changes,129000.0,848000.0,-807000.0,608000.0,1251000.0,,
Changes In Cash,-116165000.0,-13415000.0,-186370000.0,129055000.0,209224000.0,,
Financing Cash Flow,-52932000.0,-66107000.0,-80662000.0,48911000.0,-21873000.0,,
Net Other Financing Charges,0.0,-7400000.0,0.0,0.0,,,-1444000.0
Interest Paid Cff,,,,0.0,,,
Cash Dividends Paid,0.0,-24996000.0,-269000.0,-1263000.0,,,0.0
Common Stock Dividend Paid,0.0,-24996000.0,-269000.0,-1263000.0,-38174000.0,,
Net Common Stock Issuance,-2888000.0,0.0,0.0,0.0,-1284000.0,,
Common Stock Payments,-2888000.0,0.0,0.0,0.0,-1284000.0,,
Common Stock Issuance,,,0.0,0.0,0.0,0.0,147000.0
Net Issuance Payments Of Debt,-46243000.0,-29856000.0,-84336000.0,61667000.0,74021000.0,,
Net Long Term Debt Issuance,-46243000.0,-29856000.0,-84336000.0,61667000.0,74021000.0,,
Long Term Debt Payments,-250999000.0,-29856000.0,-284886000.0,-37900000.0,-86354000.0,,
Long Term Debt Issuance,204756000.0,0.0,200550000.0,99567000.0,160375000.0,,
Investing Cash Flow,-44401000.0,-38353000.0,-72215000.0,-44960000.0,-26888000.0,,
Net Investment Purchase And Sale,,,14704000.0,-8104000.0,,,-150749000.0
Purchase Of Investment,,,14704000.0,-8104000.0,,,-150749000.0
Net Business Purchase And Sale,,0.0,-32292000.0,0.0,6600000.0,-6600000.0,
Purchase Of Business,,0.0,-32292000.0,0.0,6600000.0,-6600000.0,
Net Intangibles Purchase And Sale,-28251000.0,-25316000.0,-59697000.0,-28220000.0,-15273000.0,,
Purchase Of Intangibles,-28251000.0,-25316000.0,-59697000.0,-28220000.0,-15273000.0,,
Net PPE Purchase And Sale,-8371000.0,-7549000.0,-9416000.0,-7723000.0,-2995000.0,,
Purchase Of PPE,-8371000.0,-7549000.0,-9416000.0,-7723000.0,-2995000.0,,
Operating Cash Flow,-18832000.0,91045000.0,-33493000.0,125104000.0,257985000.0,,
Interest Paid Cfo,-50223000.0,-17824000.0,-63004000.0,-20475000.0,-53828000.0,,
Change In Working Capital,-1798000.0,76959000.0,-87009000.0,82086000.0,267183000.0,,
Change In Other Current Assets,-370000.0,-416000.0,-867000.0,-857000.0,-5041000.0,,
Change In Payable,70439000.0,-16480000.0,83456000.0,132050000.0,33276000.0,,
Change In Prepaid Assets,1019000.0,3831000.0,1953000.0,1126000.0,-1306000.0,,
Change In Inventory,-59467000.0,-189382000.0,20363000.0,-164328000.0,92698000.0,,
Change In Receivables,-13419000.0,279406000.0,-191914000.0,114095000.0,147556000.0,,
Other Non Cash Items,-21113000.0,59986000.0,37475000.0,80795000.0,25642000.0,,
Stock Based Compensation,-22000.0,536000.0,-698000.0,76000.0,85000.0,,
Provisionand Write Offof Assets,8092000.0,-14007000.0,1521000.0,-12977000.0,-5365000.0,,
Deferred Tax,11593000.0,-1839000.0,13340000.0,-27375000.0,7105000.0,,
Depreciation And Amortization,23367000.0,18125000.0,25927000.0,18763000.0,18593000.0,,
Depreciation,23367000.0,18125000.0,25927000.0,18763000.0,18593000.0,,
Net Foreign Currency Exchange Gain Loss,7209000.0,-15302000.0,18750000.0,725000.0,-7022000.0,,
Net Income From Continuing Operations,2577000.0,-12305000.0,21493000.0,1098000.0,2251000.0,,
