,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,8231000.0,79732000.0,-12672000.0,23106000.0,49270000.0,,
Repayment Of Debt,-1202000.0,-1018000.0,-1062000.0,-23448000.0,-1087000.0,,
Issuance Of Debt,14922000.0,0.0,40000000.0,0.0,0.0,,
Capital Expenditure,-14121000.0,-20694000.0,-44356000.0,-18621000.0,-10281000.0,,
End Cash Position,196923000.0,184189000.0,113860000.0,245664000.0,347151000.0,,
Beginning Cash Position,184189000.0,113860000.0,245664000.0,347151000.0,339197000.0,,
Changes In Cash,12734000.0,70329000.0,-131804000.0,-101487000.0,7954000.0,,
Financing Cash Flow,4332000.0,-9534000.0,-133723000.0,-120326000.0,-47670000.0,,
Cash Dividends Paid,,,-164185000.0,-89016000.0,,,-52001000.0
Net Issuance Payments Of Debt,13720000.0,,,,,,
Net Long Term Debt Issuance,13720000.0,-1018000.0,38938000.0,-23448000.0,-1087000.0,,
Long Term Debt Payments,-1202000.0,-1018000.0,-1062000.0,-23448000.0,-1087000.0,,
Long Term Debt Issuance,14922000.0,0.0,40000000.0,0.0,0.0,,
Investing Cash Flow,-13950000.0,-20563000.0,-29765000.0,-22888000.0,-3927000.0,,
Net Other Investing Changes,,,,364000.0,,,
Dividends Received Cfi,,,14351000.0,4750000.0,,,6500000.0
Net Investment Purchase And Sale,,,,,,,-6000000.0
Purchase Of Investment,,,,,,,-6000000.0
Net Business Purchase And Sale,0.0,0.0,0.0,-9381000.0,0.0,,
Purchase Of Business,0.0,0.0,0.0,-9381000.0,0.0,,
Net Intangibles Purchase And Sale,-2141000.0,-4622000.0,-4743000.0,-2181000.0,-2647000.0,,
Purchase Of Intangibles,-2141000.0,-4622000.0,-4743000.0,-2181000.0,-2647000.0,,
Net PPE Purchase And Sale,-12111000.0,-15941000.0,-38181000.0,-16440000.0,-7634000.0,,
Sale Of PPE,,131000.0,,,,,
Purchase Of PPE,-11980000.0,-16072000.0,-39613000.0,-16440000.0,-7634000.0,,
Operating Cash Flow,22352000.0,100426000.0,31684000.0,41727000.0,59551000.0,,
Taxes Refund Paid,-18345000.0,-15164000.0,-31194000.0,-24060000.0,-12710000.0,,
Interest Paid Cfo,-5307000.0,-7038000.0,-5322000.0,-9409000.0,-5442000.0,,
Change In Working Capital,-57652000.0,62138000.0,-7927000.0,-16436000.0,590000.0,,
Change In Other Current Liabilities,48679000.0,15165000.0,96577000.0,-32127000.0,24582000.0,,
Change In Other Current Assets,-7161000.0,2413000.0,-115000.0,-17732000.0,4223000.0,,
Change In Accrued Expense,7996000.0,-5155000.0,-1660000.0,6636000.0,8075000.0,,
Change In Payable,9389000.0,15042000.0,-2141000.0,6841000.0,3222000.0,,
Change In Receivables,-116555000.0,34673000.0,-100588000.0,19946000.0,-39512000.0,,
Other Non Cash Items,15453000.0,6201000.0,7118000.0,7322000.0,7197000.0,,
Deferred Tax,-4705000.0,-724000.0,6635000.0,-1787000.0,-1536000.0,,
Depreciation And Amortization,17464000.0,16713000.0,16020000.0,15585000.0,15067000.0,,
Amortization Cash Flow,,,2821000.0,2473000.0,2295000.0,2377000.0,
Depreciation,11849000.0,16713000.0,13199000.0,13112000.0,12772000.0,,
Gain Loss On Investment Securities,-89000.0,-118000.0,-6000.0,-244000.0,-953000.0,,
Net Income From Continuing Operations,83116000.0,38785000.0,52219000.0,79891000.0,67119000.0,,
