,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-458000.0,-371200.0,-277780.0,-31243.414144,4500460.206579,
Tax Rate For Calcs,0.4,0.4,0.34,0.037963,0.084304,
Normalized EBITDA,24565000.0,17489000.0,34155000.0,34847000.0,-38243000.0,
Total Unusual Items,-1145000.0,-928000.0,-817000.0,-823000.0,53384000.0,
Total Unusual Items Excluding Goodwill,-1145000.0,-928000.0,-817000.0,-823000.0,53384000.0,
Net Income From Continuing Operation Net Minority Interest,-51200000.0,-61666000.0,-42688000.0,-42143000.0,-46011000.0,
Reconciled Depreciation,35759000.0,35015000.0,34496000.0,34933000.0,34617000.0,
Reconciled Cost Of Revenue,510247000.0,484944000.0,512901000.0,469831000.0,319722000.0,
EBITDA,23420000.0,16561000.0,33338000.0,34024000.0,15141000.0,
EBIT,-12339000.0,-18454000.0,-1158000.0,-909000.0,-19476000.0,
Net Interest Income,-42060000.0,-41760000.0,-43350000.0,-50169000.0,-40988000.0,
Interest Expense,33937000.0,35085000.0,36277000.0,42897000.0,30771000.0,
Interest Income,4795000.0,7948000.0,6843000.0,4869000.0,570000.0,
Normalized Income,-50513000.0,-61109200.0,-42148780.0,-41351243.414144,-94894539.793421,
Net Income From Continuing And Discontinued Operation,-51200000.0,-61666000.0,-42688000.0,-42143000.0,-46011000.0,
Total Expenses,727211000.0,705133000.0,746084000.0,690562000.0,509451000.0,
Diluted Average Shares,206918849.0,206917263.0,206917263.0,206765774.0,205681717.0,
Basic Average Shares,206918849.0,206917263.0,206917263.0,206765774.0,205681717.0,
Diluted EPS,-0.24744,-0.29802,-0.206363,-0.20382,-0.2237,
Basic EPS,-0.24744,-0.29802,-0.206363,-0.20382,-0.2237,
Diluted NI Availto Com Stockholders,-51200000.0,-61666000.0,-42688000.0,-42143000.0,-46011000.0,
Net Income Common Stockholders,-51200000.0,-61666000.0,-42688000.0,-42143000.0,-46011000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,-51200000.0,-61666000.0,-42688000.0,-42143000.0,-46011000.0,
Net Income Including Noncontrolling Interests,-51200000.0,-61666000.0,-42688000.0,-42143000.0,-46011000.0,
Net Income Continuous Operations,-51200000.0,-61666000.0,-42688000.0,-42143000.0,-46011000.0,
Tax Provision,4924000.0,8127000.0,5253000.0,-1663000.0,-4236000.0,
Pretax Income,-46276000.0,-53539000.0,-37435000.0,-43806000.0,-50247000.0,
Special Income Charges,-1145000.0,-928000.0,-817000.0,-823000.0,-766000.0,
Other Special Charges,149000.0,262000.0,64000.0,-15000.0,,310000.0
Restructuring And Mergern Acquisition,996000.0,666000.0,753000.0,838000.0,766000.0,
Net Non Operating Interest Income Expense,-42060000.0,-41760000.0,-43350000.0,-50169000.0,-40988000.0,
Total Other Finance Cost,12918000.0,14623000.0,13916000.0,12141000.0,10787000.0,
Interest Expense Non Operating,33937000.0,35085000.0,36277000.0,42897000.0,30771000.0,
Interest Income Non Operating,4795000.0,7948000.0,6843000.0,4869000.0,570000.0,
Operating Income,-921000.0,-8704000.0,7991000.0,4792000.0,-60689000.0,
Operating Expense,216964000.0,220189000.0,233183000.0,220731000.0,189729000.0,
Other Operating Expenses,-3630000.0,3129000.0,5086000.0,-3924000.0,2917000.0,
Selling General And Administration,223371000.0,217291000.0,228679000.0,225124000.0,190409000.0,
Selling And Marketing Expense,156023000.0,149144000.0,159521000.0,154375000.0,151187000.0,
General And Administrative Expense,67348000.0,68147000.0,69158000.0,70749000.0,39222000.0,
Gross Profit,216043000.0,211485000.0,241174000.0,225523000.0,129040000.0,
Cost Of Revenue,510247000.0,484944000.0,512901000.0,469831000.0,319722000.0,
Total Revenue,726290000.0,696429000.0,754075000.0,695354000.0,448762000.0,
Operating Revenue,726290000.0,696429000.0,754075000.0,695354000.0,448762000.0,
