,2026-06-30,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-551912.568306,-376271.186441,-47872000.0,-6392000.0,-3298000.0,
Tax Rate For Calcs,0.220765,0.101695,0.34,0.34,0.34,
Normalized EBITDA,405500000.0,184700000.0,158700000.0,259200000.0,198100000.0,
Total Unusual Items,-2500000.0,-3700000.0,-140800000.0,-18800000.0,-9700000.0,
Total Unusual Items Excluding Goodwill,-2500000.0,-3700000.0,-140800000.0,-18800000.0,-9700000.0,
Net Income From Continuing Operation Net Minority Interest,212600000.0,33400000.0,83300000.0,78600000.0,73400000.0,
Reconciled Depreciation,65600000.0,53200000.0,77800000.0,59600000.0,50600000.0,
Reconciled Cost Of Revenue,1790500000.0,1186500000.0,2209600000.0,1466300000.0,913900000.0,
EBITDA,403000000.0,181000000.0,17900000.0,240400000.0,188400000.0,
EBIT,337400000.0,127800000.0,-59900000.0,180800000.0,137800000.0,
Net Interest Income,-8800000.0,-36700000.0,67200000.0,-113500000.0,-65600000.0,
Interest Expense,62900000.0,86500000.0,-197600000.0,133600000.0,161900000.0,
Interest Income,54100000.0,49800000.0,-46000000.0,20100000.0,96300000.0,
Normalized Income,214548087.431694,36723728.813559,176228000.0,91008000.0,79802000.0,
Net Income From Continuing And Discontinued Operation,212600000.0,33400000.0,83300000.0,78600000.0,73400000.0,
Total Expenses,1946900000.0,1365200000.0,2439400000.0,1638600000.0,1049300000.0,
Total Operating Income As Reported,285800000.0,81700000.0,217353000.0,179000000.0,51200000.0,
Diluted Average Shares,715800000.0,719700000.0,732629727.0,734000000.0,734500000.0,
Basic Average Shares,715800000.0,719700000.0,732629727.0,734000000.0,734500000.0,
Diluted EPS,0.297,0.0464,0.1137,0.1071,0.0999,
Basic EPS,0.297,0.0464,0.1137,0.1071,0.0999,
Diluted NI Availto Com Stockholders,212600000.0,33400000.0,83300000.0,78600000.0,73400000.0,
Net Income Common Stockholders,212600000.0,33400000.0,83300000.0,78600000.0,73400000.0,
Net Income,212600000.0,33400000.0,83300000.0,78600000.0,73400000.0,
Minority Interests,-1300000.0,-3700000.0,2200000.0,9300000.0,-6400000.0,
Net Income Including Noncontrolling Interests,213900000.0,37100000.0,81100000.0,69300000.0,79800000.0,
Net Income Continuous Operations,213900000.0,37100000.0,81100000.0,69300000.0,79800000.0,
Tax Provision,60600000.0,4200000.0,56600000.0,-22100000.0,-103900000.0,
Pretax Income,274500000.0,41300000.0,137700000.0,47200000.0,-24100000.0,
Other Income Expense,-5100000.0,-3500000.0,-141900000.0,-19900000.0,-12200000.0,
Special Income Charges,,,,,,0.0
Gain On Sale Of Business,,,,,,0.0
Earnings From Equity Interest,-2600000.0,200000.0,-1100000.0,-1100000.0,-2500000.0,
Gain On Sale Of Security,-2500000.0,-3700000.0,-167400000.0,-18800000.0,-9700000.0,
Net Non Operating Interest Income Expense,-8800000.0,-36700000.0,67200000.0,-113500000.0,-65600000.0,
Total Other Finance Cost,,,,,,12400000.0
Interest Expense Non Operating,62900000.0,86500000.0,-197600000.0,133600000.0,161900000.0,
Interest Income Non Operating,54100000.0,49800000.0,-46000000.0,20100000.0,96300000.0,
Operating Income,288400000.0,81500000.0,212400000.0,180600000.0,53700000.0,
Operating Expense,156400000.0,178700000.0,229800000.0,172300000.0,135400000.0,
Other Operating Expenses,-34800000.0,28300000.0,27200000.0,9500000.0,4200000.0,
Other Taxes,,,,,,17500000.0
Provision For Doubtful Accounts,1600000.0,1100000.0,-3100000.0,9100000.0,-3200000.0,
Research And Development,39100000.0,15500000.0,31100000.0,12100000.0,14200000.0,
Selling General And Administration,150500000.0,133800000.0,152800000.0,141600000.0,120200000.0,
Selling And Marketing Expense,93000000.0,82500000.0,93000000.0,88900000.0,71000000.0,
General And Administrative Expense,57500000.0,51300000.0,59800000.0,52700000.0,49200000.0,
Other Gand A,57500000.0,51300000.0,59800000.0,52700000.0,49200000.0,
Gross Profit,444800000.0,260200000.0,442200000.0,352900000.0,189100000.0,
Cost Of Revenue,1790500000.0,1186500000.0,2209600000.0,1466300000.0,913900000.0,
Total Revenue,2235300000.0,1446700000.0,2651800000.0,1819200000.0,1103000000.0,
Operating Revenue,2235300000.0,1446700000.0,2651800000.0,1819200000.0,1103000000.0,
