,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-1297397200.0,-1244238000.0,-1299677200.0,-1099085020.0,-1128375680.0,
Tax Rate For Calcs,0.4,0.4,0.34,0.34,0.34,
Total Unusual Items,-3243493000.0,-3110595000.0,-3822580000.0,-3232603000.0,-3318752000.0,
Total Unusual Items Excluding Goodwill,-3243493000.0,-3110595000.0,-3822580000.0,-3232603000.0,-3318752000.0,
Net Income From Continuing Operation Net Minority Interest,2397643000.0,2397165000.0,5239936000.0,2237301000.0,2782083000.0,
Reconciled Depreciation,1648940000.0,1608712000.0,1606252000.0,1508013000.0,1406452000.0,
Net Interest Income,25682799000.0,23257447000.0,27723470000.0,25322953000.0,24196415000.0,
Interest Expense,56088674000.0,55195131000.0,57718998000.0,59444112000.0,53336067000.0,
Interest Income,81771473000.0,78452578000.0,85442468000.0,84767065000.0,77532482000.0,
Normalized Income,4343738800.0,4263522000.0,7762838800.0,4370818980.0,4972459320.0,
Net Income From Continuing And Discontinued Operation,2397643000.0,2397165000.0,5239936000.0,2237301000.0,2782083000.0,
Diluted Average Shares,5709201562.0,5709057927.0,,5709057927.0,5709024632.0,5709128303.0
Basic Average Shares,5709201562.0,5709057927.0,,5709057927.0,5709024632.0,5709128303.0
Diluted EPS,0.42,0.42,,0.39,0.49,0.6
Basic EPS,0.42,0.42,,0.39,0.49,0.6
Diluted NI Availto Com Stockholders,2397643000.0,2397165000.0,5239936000.0,2237301000.0,2782083000.0,
Net Income Common Stockholders,2397643000.0,2397165000.0,5239936000.0,2237301000.0,2782083000.0,
Net Income,2397643000.0,2397165000.0,5239936000.0,2237301000.0,2782083000.0,
Minority Interests,-859041000.0,-709112000.0,-775143000.0,-769442000.0,-800179000.0,
Net Income Including Noncontrolling Interests,3256684000.0,3106277000.0,6015079000.0,3006743000.0,3582262000.0,
Net Income Continuous Operations,3256684000.0,3106277000.0,6015079000.0,3006743000.0,3582262000.0,
Tax Provision,-1554384000.0,-2083450000.0,-2974188000.0,-2077368000.0,-2220731000.0,
Pretax Income,1702300000.0,1022827000.0,3040891000.0,929375000.0,1361531000.0,
Special Income Charges,-3243493000.0,-3110595000.0,-3822580000.0,-3232603000.0,-3318752000.0,
Other Special Charges,3243493000.0,3110595000.0,3822580000.0,3232603000.0,3318752000.0,
Gain On Sale Of Security,-425123000.0,-960555000.0,3748898000.0,-965429000.0,-768520000.0,
Operating Expense,16302058000.0,16241668000.0,19250374000.0,15269449000.0,16245067000.0,
Other Operating Expenses,5137638000.0,4856324000.0,6879421000.0,4520469000.0,4339566000.0,
Depreciation And Amortization In Income Statement,1648940000.0,1608712000.0,1606252000.0,1508013000.0,1406452000.0,
Amortization,741414000.0,719557000.0,709009000.0,693102000.0,670294000.0,
Depreciation Income Statement,907526000.0,889155000.0,897243000.0,814911000.0,736158000.0,
Selling General And Administration,2157903000.0,2135641000.0,2806186000.0,1987921000.0,2153877000.0,
Selling And Marketing Expense,237658000.0,149170000.0,282174000.0,219172000.0,207485000.0,
General And Administrative Expense,1920245000.0,1986471000.0,2524012000.0,1768749000.0,1946392000.0,
Insurance And Claims,125382000.0,132402000.0,149587000.0,144144000.0,138155000.0,
Rent And Landing Fees,15638000.0,12192000.0,-58235000.0,132712000.0,57457000.0,
Total Revenue,37385636000.0,34743740000.0,41015625000.0,35419525000.0,34758174000.0,
Operating Revenue,37385636000.0,34743740000.0,41015625000.0,35419525000.0,34758174000.0,
