,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-1272868000.0,-1902094000.0,-2009292000.0,-1042642000.0,-1576842000.0,,
Repurchase Of Capital Stock,-128521000.0,,,,0.0,0.0,-9093000.0
Repayment Of Debt,2607660000.0,-2793057000.0,-1392200000.0,-10519972000.0,5935141000.0,,
Issuance Of Debt,6882484000.0,1859743000.0,1048802000.0,3615622000.0,1502935000.0,,
Capital Expenditure,-1378376000.0,-1125593000.0,-2042782000.0,-1435145000.0,-1331265000.0,,
End Cash Position,13630963000.0,12822834000.0,14421022000.0,16526099000.0,18305209000.0,,
Beginning Cash Position,12822834000.0,14421022000.0,16526099000.0,18305209000.0,19787406000.0,,
Effect Of Exchange Rate Changes,15583000.0,57719000.0,-33751000.0,22342000.0,-32565000.0,,
Changes In Cash,792546000.0,-1655907000.0,-2071326000.0,-1801452000.0,-1449632000.0,,
Financing Cash Flow,2553526000.0,-253326000.0,-596912000.0,-323223000.0,357897000.0,,
Cash Flow From Continuing Financing Activities,2553526000.0,-253326000.0,-596912000.0,-323223000.0,357897000.0,,
Net Other Financing Charges,-6808097000.0,679988000.0,-213000.0,7065669000.0,-7122790000.0,,
Cash Dividends Paid,,,-253301000.0,-1425170000.0,0.0,0.0,-1302394000.0
Net Common Stock Issuance,-128521000.0,,,,0.0,0.0,-9093000.0
Common Stock Payments,-128521000.0,,,,0.0,0.0,-9093000.0
Net Issuance Payments Of Debt,9490144000.0,-933314000.0,-343398000.0,-6904350000.0,7438076000.0,,
Net Long Term Debt Issuance,9490144000.0,-933314000.0,-343398000.0,-6904350000.0,7438076000.0,,
Long Term Debt Payments,2607660000.0,-2793057000.0,-1392200000.0,-10519972000.0,5935141000.0,,
Long Term Debt Issuance,6882484000.0,1859743000.0,1048802000.0,3615622000.0,1502935000.0,,
Investing Cash Flow,-1866488000.0,-626080000.0,-1507904000.0,-1870732000.0,-1561952000.0,,
Cash Flow From Continuing Investing Activities,-1866488000.0,-626080000.0,-1507904000.0,-1870732000.0,-1561952000.0,,
