,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1546403000.0,543776000.0,141425000.0,65990000.0,
Repurchase Of Capital Stock,,,,-5144000.0,-25774000.0
Issuance Of Debt,600000000.0,600000000.0,273000000.0,506900000.0,
Issuance Of Capital Stock,49533000.0,,,,
Capital Expenditure,-319873000.0,-273090000.0,-233356000.0,-164116000.0,
End Cash Position,544312000.0,1704903000.0,874654000.0,620990000.0,
Beginning Cash Position,1687620000.0,874654000.0,620990000.0,407617000.0,
Effect Of Exchange Rate Changes,,20019000.0,1966000.0,-7512000.0,-11040000.0
Changes In Cash,-1143308000.0,810230000.0,251698000.0,220885000.0,
Financing Cash Flow,370791000.0,265025000.0,193614000.0,211232000.0,
Net Other Financing Charges,-42742000.0,14544000.0,6145000.0,7987000.0,
Interest Paid Cff,-236000000.0,-349519000.0,-85531000.0,-298511000.0,
Net Common Stock Issuance,49533000.0,,,-5144000.0,-25774000.0
Common Stock Payments,,,,-5144000.0,-25774000.0
Common Stock Issuance,49533000.0,,,,
Net Issuance Payments Of Debt,600000000.0,600000000.0,273000000.0,506900000.0,
Net Long Term Debt Issuance,600000000.0,600000000.0,273000000.0,506900000.0,
Long Term Debt Issuance,600000000.0,600000000.0,273000000.0,506900000.0,
Investing Cash Flow,-287569000.0,-271661000.0,-316697000.0,-220453000.0,
Dividends Received Cfi,0.0,,11000000.0,,
Net Investment Purchase And Sale,,,11000000.0,,
Sale Of Investment,,,11000000.0,,
Net Business Purchase And Sale,27388000.0,,-103354000.0,-61140000.0,-15104000.0
Sale Of Business,92388000.0,,25312000.0,39860000.0,300000000.0
Purchase Of Business,-65000000.0,,-128666000.0,-101000000.0,-15104000.0
Net Intangibles Purchase And Sale,-286436000.0,-246571000.0,-219754000.0,-143817000.0,
Purchase Of Intangibles,-286436000.0,-246571000.0,-219754000.0,-143817000.0,
Net PPE Purchase And Sale,-28521000.0,-25090000.0,-4589000.0,-15496000.0,
Sale Of PPE,4916000.0,1429000.0,9013000.0,4803000.0,
Purchase Of PPE,-33437000.0,-26519000.0,-13602000.0,-20299000.0,
Operating Cash Flow,-1226530000.0,816866000.0,374781000.0,230106000.0,
Taxes Refund Paid,-206950000.0,-150999000.0,-165375000.0,-100549000.0,
Change In Working Capital,-2921036000.0,-1815256000.0,-1178531000.0,-995830000.0,
Change In Other Current Liabilities,-925846000.0,-1218430000.0,-578098000.0,-42538000.0,
Change In Other Current Assets,157696000.0,600217000.0,375844000.0,-59222000.0,
Change In Payable,,253073000.0,204751000.0,170132000.0,93276000.0
Change In Receivables,-899271000.0,39688000.0,-25544000.0,-42019000.0,
Other Non Cash Items,121083000.0,,,,-30871000.0
Stock Based Compensation,-6853000.0,,11692000.0,3988000.0,3882000.0
Provisionand Write Offof Assets,1559265000.0,2035386000.0,1607245000.0,1642101000.0,
Deferred Tax,-446598000.0,-557540000.0,-298376000.0,-454723000.0,
Depreciation And Amortization,180247000.0,174352000.0,123144000.0,90773000.0,
Amortization Cash Flow,143330000.0,148029000.0,104605000.0,71531000.0,
Depreciation,36917000.0,26323000.0,18539000.0,19242000.0,
Gain Loss On Investment Securities,,,,,-16819000.0
Net Foreign Currency Exchange Gain Loss,-17847000.0,970509000.0,19707000.0,7752000.0,
Gain Loss On Sale Of PPE,,,,,5735000.0
Gain Loss On Sale Of Business,,,,,-30871000.0
Net Income From Continuing Operations,560685000.0,252860000.0,267921000.0,60342000.0,
