,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-6268842.388991,-4472400.0,-10745020.0,-9105880.0,-18579980.0,,
Tax Rate For Calcs,0.167683,0.4,0.34,0.34,0.34,,
Normalized EBITDA,321845000.0,261559000.0,238750000.0,258234000.0,311753000.0,,
Total Unusual Items,-37385000.0,-11181000.0,-31603000.0,-26782000.0,-54647000.0,,
Total Unusual Items Excluding Goodwill,-37385000.0,-11181000.0,-31603000.0,-26782000.0,-54647000.0,,
Net Income From Continuing Operation Net Minority Interest,105606000.0,794918000.0,94431000.0,98221000.0,127296000.0,,
Reconciled Depreciation,58894000.0,55524000.0,58636000.0,56610000.0,54560000.0,,
Reconciled Cost Of Revenue,219323000.0,187615000.0,189093000.0,201897000.0,194380000.0,,
EBITDA,284460000.0,250378000.0,207147000.0,231452000.0,257106000.0,,
EBIT,225566000.0,194854000.0,148511000.0,174842000.0,202546000.0,,
Net Interest Income,-108934000.0,-113813000.0,-117472000.0,-104964000.0,-97203000.0,,
Interest Expense,98684000.0,115915000.0,102126000.0,106916000.0,97121000.0,,
Interest Income,2823000.0,4349000.0,2896000.0,4517000.0,3217000.0,,
Normalized Income,136722157.611009,801626600.0,115288980.0,115897120.0,163363020.0,,
Net Income From Continuing And Discontinued Operation,105606000.0,794918000.0,94431000.0,98221000.0,127296000.0,,
Total Expenses,388111000.0,375384000.0,362643000.0,349419000.0,348682000.0,,
Diluted Average Shares,156877000.0,144730000.0,133652528.0,144942000.0,145105000.0,,
Basic Average Shares,145240000.0,133653000.0,133652528.0,133653000.0,133653000.0,,
Diluted EPS,0.67,5.49,0.705561,0.68,0.88,,
Basic EPS,0.73,5.95,0.705561,0.74,0.95,,
Diluted NI Availto Com Stockholders,105606000.0,794918000.0,94431000.0,98221000.0,127296000.0,,
Net Income Common Stockholders,105606000.0,794918000.0,94431000.0,98221000.0,127296000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,,
Net Income,105606000.0,794918000.0,94431000.0,98221000.0,127296000.0,,
Net Income Including Noncontrolling Interests,105606000.0,794918000.0,94431000.0,98221000.0,127296000.0,,
Net Income Continuous Operations,105606000.0,794918000.0,94431000.0,98221000.0,127296000.0,,
Tax Provision,21276000.0,-715979000.0,-48046000.0,-30295000.0,-21871000.0,,
Pretax Income,126882000.0,78939000.0,46385000.0,67926000.0,105425000.0,,
Other Non Operating Income Expenses,,,,,-549000.0,-755000.0,141000.0
Special Income Charges,-60924000.0,-38479000.0,-58859000.0,-50663000.0,-73066000.0,,
Other Special Charges,-721000.0,-335000.0,464000.0,-149000.0,-938000.0,,
Write Off,61645000.0,34220000.0,59072000.0,50755000.0,70928000.0,,
Impairment Of Capital Assets,0.0,4594000.0,-677000.0,57000.0,76000.0,,
Restructuring And Mergern Acquisition,0.0,,0.0,0.0,3000000.0,,
Net Non Operating Interest Income Expense,-108934000.0,-113813000.0,-117472000.0,-104964000.0,-97203000.0,,
Total Other Finance Cost,13073000.0,2247000.0,18242000.0,2565000.0,3299000.0,,
Interest Expense Non Operating,98684000.0,115915000.0,102126000.0,106916000.0,97121000.0,,
Interest Income Non Operating,2823000.0,4349000.0,2896000.0,4517000.0,3217000.0,,
Operating Income,273237000.0,203852000.0,195473000.0,199646000.0,257324000.0,,
Operating Expense,168788000.0,187769000.0,173550000.0,147522000.0,154302000.0,,
Other Operating Expenses,683000.0,1527000.0,928000.0,558000.0,866000.0,,
Selling General And Administration,169742000.0,186648000.0,58301000.0,148290000.0,153753000.0,,
Selling And Marketing Expense,97059000.0,126393000.0,45367000.0,87417000.0,89845000.0,,
General And Administrative Expense,72683000.0,60255000.0,12934000.0,60873000.0,63908000.0,,
Gross Profit,442025000.0,391621000.0,369023000.0,347168000.0,411626000.0,,
Cost Of Revenue,219323000.0,187615000.0,189093000.0,201897000.0,194380000.0,,
Total Revenue,661348000.0,579236000.0,558116000.0,549065000.0,606006000.0,,
Operating Revenue,661348000.0,579236000.0,558116000.0,549065000.0,606006000.0,,
