,2026-06-30,2026-03-31,2025-12-31,2025-06-30,2025-03-31
Free Cash Flow,-20383000.0,17868000.0,67594000.0,-124025000.0,39541000.0
Repurchase Of Capital Stock,-18213000.0,-10564000.0,-16492000.0,0.0,0.0
Repayment Of Debt,-30295000.0,-87372000.0,-414579000.0,-501282000.0,-7578000.0
Issuance Of Debt,0.0,0.0,432682000.0,827276000.0,7532000.0
Issuance Of Capital Stock,-92426000.0,373750000.0,140000000.0,0.0,124100000.0
Capital Expenditure,-78588000.0,-52278000.0,-118968000.0,-43425000.0,-27622000.0
End Cash Position,110437000.0,241293000.0,185757000.0,243754000.0,116272000.0
Beginning Cash Position,241293000.0,185757000.0,106253000.0,116272000.0,149126000.0
Changes In Cash,-130856000.0,55536000.0,79504000.0,127482000.0,-32854000.0
Financing Cash Flow,-113300000.0,37722000.0,11992000.0,250896000.0,-75385000.0
Cash Dividends Paid,92415000.0,-144448000.0,-51001000.0,-10000.0,-125357000.0
Common Stock Dividend Paid,92415000.0,-144448000.0,,-10000.0,-125357000.0
Net Common Stock Issuance,-110639000.0,363186000.0,123508000.0,0.0,124100000.0
Common Stock Payments,-18213000.0,-10564000.0,-16492000.0,0.0,0.0
Common Stock Issuance,-92426000.0,373750000.0,140000000.0,0.0,124100000.0
Net Issuance Payments Of Debt,-30295000.0,-87372000.0,18103000.0,325994000.0,-46000.0
Net Long Term Debt Issuance,-30295000.0,-87372000.0,18103000.0,325994000.0,-46000.0
Long Term Debt Payments,-30295000.0,-87372000.0,-414579000.0,-501282000.0,-7578000.0
Long Term Debt Issuance,0.0,0.0,432682000.0,827276000.0,7532000.0
Investing Cash Flow,-75761000.0,-52332000.0,-119050000.0,-42814000.0,-24632000.0
Dividends Received Cfi,3585000.0,0.0,0.0,0.0,3282000.0
Net Investment Purchase And Sale,-758000.0,-54000.0,-82000.0,611000.0,-292000.0
Net Intangibles Purchase And Sale,-16189000.0,-14917000.0,-25999000.0,-7946000.0,-2732000.0
Purchase Of Intangibles,-16189000.0,-14917000.0,-25999000.0,-7946000.0,-2732000.0
Net PPE Purchase And Sale,-62399000.0,-37361000.0,-92969000.0,-35479000.0,-24890000.0
Purchase Of PPE,-62399000.0,-37361000.0,-92969000.0,-35479000.0,-24890000.0
Operating Cash Flow,58205000.0,70146000.0,186562000.0,-80600000.0,67163000.0
Interest Paid Cfo,-155533000.0,-86511000.0,-155536000.0,-126472000.0,-82691000.0
Change In Working Capital,-150640000.0,-157521000.0,8866000.0,-224649000.0,-68645000.0
Change In Accrued Expense,16148000.0,46994000.0,-61605000.0,28925000.0,41218000.0
Change In Payable,-22032000.0,-319717000.0,533578000.0,294872000.0,-303562000.0
Change In Prepaid Assets,7626000.0,-38385000.0,9711000.0,4819000.0,-27971000.0
Change In Inventory,83966000.0,-19677000.0,-334575000.0,-134685000.0,269646000.0
Change In Receivables,-236348000.0,173264000.0,-100839000.0,-418580000.0,-47976000.0
Other Non Cash Items,110373000.0,120486000.0,114561000.0,117483000.0,90491000.0
Provisionand Write Offof Assets,10811000.0,18672000.0,23832000.0,-23361000.0,16587000.0
Deferred Tax,18492000.0,-19801000.0,-59424000.0,-5494000.0,-20337000.0
Depreciation And Amortization,138466000.0,139644000.0,134854000.0,130495000.0,128494000.0
Depreciation,138466000.0,139644000.0,134854000.0,130495000.0,128494000.0
Gain Loss On Investment Securities,18856000.0,14797000.0,-3487000.0,4519000.0,14104000.0
Net Foreign Currency Exchange Gain Loss,-2387000.0,-9499000.0,6283000.0,-6424000.0,-13561000.0
Net Income From Continuing Operations,71215000.0,52083000.0,129510000.0,50343000.0,5095000.0
