,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,22650000.0,388696000.0,41721000.0,402550000.0,115467000.0,,
Repurchase Of Capital Stock,-80853000.0,-19092000.0,0.0,0.0,-1000.0,,
Repayment Of Debt,-200000000.0,-429827000.0,0.0,0.0,0.0,,
Issuance Of Debt,,,500000000.0,0.0,0.0,0.0,300000000.0
Capital Expenditure,-105062000.0,-113580000.0,-121414000.0,-119232000.0,-105592000.0,,
End Cash Position,348118000.0,571424000.0,982314000.0,625153000.0,490765000.0,,
Beginning Cash Position,571424000.0,982314000.0,625153000.0,490765000.0,586431000.0,,
Changes In Cash,-223306000.0,-410890000.0,357161000.0,134388000.0,-95666000.0,,
Financing Cash Flow,-381945000.0,-717311000.0,398702000.0,-106538000.0,-254617000.0,,
Cash Dividends Paid,-6000.0,-154967000.0,-4000.0,2000.0,,,-1000.0
Common Stock Dividend Paid,-6000.0,-154967000.0,-4000.0,2000.0,-149956000.0,,
Net Common Stock Issuance,-80853000.0,-19092000.0,0.0,0.0,-1000.0,,
Common Stock Payments,-80853000.0,-19092000.0,0.0,0.0,-1000.0,,
Net Issuance Payments Of Debt,-200000000.0,-429827000.0,500000000.0,0.0,0.0,,
Net Long Term Debt Issuance,-200000000.0,-429827000.0,500000000.0,0.0,0.0,,
Long Term Debt Payments,-200000000.0,-429827000.0,0.0,0.0,0.0,,
Long Term Debt Issuance,,,500000000.0,0.0,0.0,0.0,300000000.0
Investing Cash Flow,30927000.0,-195855000.0,-204676000.0,-280856000.0,-62108000.0,,
Net Other Investing Changes,-15000.0,-735000.0,-18306000.0,-32930000.0,-143000.0,,
Net Investment Purchase And Sale,136004000.0,-14011000.0,-64956000.0,-128694000.0,43627000.0,,
Sale Of Investment,,,,,43627000.0,23693000.0,
Purchase Of Investment,,-14011000.0,,,,,
Net Business Purchase And Sale,0.0,-67529000.0,,,0.0,0.0,
Purchase Of Business,0.0,-67529000.0,,,0.0,0.0,
Net Intangibles Purchase And Sale,-72422000.0,-98375000.0,-65118000.0,-85073000.0,-75411000.0,,
Purchase Of Intangibles,-72422000.0,-98375000.0,-65118000.0,-85073000.0,-75411000.0,,
Net PPE Purchase And Sale,-32640000.0,-15205000.0,-56296000.0,-34159000.0,-30181000.0,,
Purchase Of PPE,-32640000.0,-15205000.0,-56296000.0,-34159000.0,-30181000.0,,
Operating Cash Flow,127712000.0,502276000.0,163135000.0,521782000.0,221059000.0,,
Taxes Refund Paid,-19020000.0,-8931000.0,-2963000.0,-4196000.0,-18455000.0,,
Interest Paid Cfo,-232832000.0,-72374000.0,-203525000.0,-70136000.0,-169059000.0,,
Change In Working Capital,-146551000.0,-119086000.0,-220548000.0,-53337000.0,-179081000.0,,
Change In Other Current Liabilities,-5497000.0,-2748000.0,886000.0,3344000.0,-4522000.0,,
Change In Other Current Assets,-172947000.0,59578000.0,63283000.0,31985000.0,-129126000.0,,
Change In Accrued Expense,48080000.0,64450000.0,-124913000.0,6189000.0,15822000.0,,
Change In Payable,20631000.0,5095000.0,-27043000.0,9900000.0,40491000.0,,
Change In Prepaid Assets,49701000.0,,,,,,
Change In Receivables,-86519000.0,-184983000.0,-3004000.0,-79598000.0,-136729000.0,,
Other Non Cash Items,155857000.0,150995000.0,227371000.0,174899000.0,131520000.0,,
Provisionand Write Offof Assets,195919000.0,218920000.0,223148000.0,177535000.0,251621000.0,,
Deferred Tax,-5525000.0,-2868000.0,-2225000.0,-3416000.0,-3512000.0,,
Depreciation And Amortization,195608000.0,196566000.0,199100000.0,204992000.0,204106000.0,,
Depreciation,195608000.0,196566000.0,199100000.0,204992000.0,204106000.0,,
Gain Loss On Investment Securities,-4546000.0,20037000.0,-66678000.0,10442000.0,19931000.0,,
Gain Loss On Sale Of PPE,-2025000.0,68140000.0,2110000.0,470000.0,144000.0,,
Net Income From Continuing Operations,-9173000.0,50877000.0,-36862000.0,84529000.0,-16156000.0,,
