,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-340680000.0,-2130481.283422,16660000.0,-7408239.700375,
Tax Rate For Calcs,0.34,0.17754,0.34,0.086142,
Normalized EBITDA,6089000000.0,5666000000.0,4600000000.0,3816000000.0,
Total Unusual Items,-1002000000.0,-12000000.0,49000000.0,-86000000.0,
Total Unusual Items Excluding Goodwill,-1002000000.0,-12000000.0,49000000.0,-86000000.0,
Net Income From Continuing Operation Net Minority Interest,497000000.0,769000000.0,710000000.0,1220000000.0,
Reconciled Depreciation,1755000000.0,1640000000.0,1476000000.0,990000000.0,
Reconciled Cost Of Revenue,64266000000.0,61598000000.0,55682000000.0,45557000000.0,
EBITDA,5087000000.0,5654000000.0,4649000000.0,3730000000.0,
EBIT,3332000000.0,4014000000.0,3173000000.0,2740000000.0,
Net Interest Income,-2918000000.0,-2896000000.0,-2731000000.0,-1515000000.0,
Interest Expense,3098000000.0,3079000000.0,2619000000.0,1405000000.0,
Interest Income,208000000.0,118000000.0,123000000.0,152000000.0,
Normalized Income,1158320000.0,778869518.716578,677660000.0,1298591760.299625,
Net Income From Continuing And Discontinued Operation,497000000.0,769000000.0,710000000.0,1220000000.0,
Total Expenses,73204000000.0,70030000000.0,63318000000.0,51642000000.0,
Rent Expense Supplemental,20000000.0,12000000.0,,,
Total Operating Income As Reported,3623000000.0,3844000000.0,3285000000.0,2850000000.0,
Diluted Average Shares,1351000000.0,1355000000.0,1354000000.0,1353000000.0,
Basic Average Shares,1346000000.0,1351000000.0,1350000000.0,1348000000.0,
Diluted EPS,0.367865,0.567277,0.524174,0.901589,
Basic EPS,0.369114,0.569164,0.525574,0.905322,
Diluted NI Availto Com Stockholders,497000000.0,769000000.0,710000000.0,1220000000.0,
Net Income Common Stockholders,497000000.0,769000000.0,710000000.0,1220000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,497000000.0,769000000.0,710000000.0,1220000000.0,
Minority Interests,,,,0.0,0.0
Net Income Including Noncontrolling Interests,497000000.0,769000000.0,710000000.0,1220000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,497000000.0,769000000.0,710000000.0,1220000000.0,
Tax Provision,-263000000.0,166000000.0,-156000000.0,115000000.0,
Pretax Income,234000000.0,935000000.0,554000000.0,1335000000.0,
Other Income Expense,,-45000000.0,100000000.0,-9000000.0,-15000000.0
Other Non Operating Income Expenses,-9000000.0,-10000000.0,,14000000.0,
Special Income Charges,-531000000.0,1000000.0,49000000.0,-86000000.0,
Gain On Sale Of Ppe,,-12000000.0,55000000.0,-34000000.0,12000000.0
Other Special Charges,-2000000.0,-1000000.0,-54000000.0,53000000.0,
Write Off,521000000.0,,,,
Impairment Of Capital Assets,12000000.0,,,,
Restructuring And Mergern Acquisition,,10000000.0,5000000.0,33000000.0,74000000.0
Earnings From Equity Interest,,64000000.0,51000000.0,44000000.0,47000000.0
Gain On Sale Of Security,,-88000000.0,,,
Net Non Operating Interest Income Expense,-2918000000.0,-2896000000.0,-2731000000.0,-1515000000.0,
Total Other Finance Cost,28000000.0,-65000000.0,235000000.0,262000000.0,
Interest Expense Non Operating,3098000000.0,3079000000.0,2619000000.0,1405000000.0,
Interest Income Non Operating,208000000.0,118000000.0,123000000.0,152000000.0,
Operating Income,4103000000.0,3789000000.0,3185000000.0,2878000000.0,
Operating Expense,8938000000.0,8432000000.0,7636000000.0,6085000000.0,
Other Operating Expenses,,,,19000000.0,-9000000.0
Depreciation Amortization Depletion Income Statement,,1547000000.0,1394000000.0,919000000.0,638000000.0
Depreciation And Amortization In Income Statement,1643000000.0,1547000000.0,1394000000.0,919000000.0,
Depreciation Income Statement,1643000000.0,1547000000.0,1394000000.0,919000000.0,
Selling General And Administration,7275000000.0,6873000000.0,6242000000.0,5166000000.0,
Selling And Marketing Expense,6264000000.0,5995000000.0,5411000000.0,4379000000.0,
General And Administrative Expense,1011000000.0,878000000.0,831000000.0,787000000.0,
Other Gand A,,878000000.0,831000000.0,787000000.0,588000000.0
Rent And Landing Fees,20000000.0,12000000.0,,,
Gross Profit,13041000000.0,12221000000.0,10821000000.0,8963000000.0,
Cost Of Revenue,64266000000.0,61598000000.0,55682000000.0,45557000000.0,
Total Revenue,77307000000.0,73819000000.0,66503000000.0,54520000000.0,
Excise Taxes,,6569000000.0,6135000000.0,5055000000.0,3687000000.0
Operating Revenue,77307000000.0,73819000000.0,66503000000.0,54520000000.0,
