,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-5015300.0,0.0,-1713.183789,4080.0,-931260.0,
Tax Rate For Calcs,0.1,0.13,0.142765,0.34,0.06,
Normalized EBITDA,940927000.0,666697000.0,685509000.0,577592000.0,774732000.0,
Total Unusual Items,-50153000.0,0.0,-12000.0,12000.0,-15521000.0,
Total Unusual Items Excluding Goodwill,-50153000.0,0.0,-12000.0,12000.0,-15521000.0,
Net Income From Continuing Operation Net Minority Interest,567144000.0,353646000.0,364077000.0,340606000.0,499775000.0,
Reconciled Depreciation,15296000.0,23003000.0,34308000.0,11521000.0,9541000.0,
Reconciled Cost Of Revenue,188682000.0,362655000.0,566922000.0,641375000.0,545296000.0,
EBITDA,890774000.0,666697000.0,685497000.0,577604000.0,759211000.0,
EBIT,875478000.0,643694000.0,651189000.0,566083000.0,749670000.0,
Net Interest Income,-184974000.0,-198294000.0,-219783000.0,-249847000.0,-201961000.0,
Interest Expense,244833000.0,235544000.0,226478000.0,260535000.0,219662000.0,
Interest Income,8092000.0,35430000.0,6842000.0,2786000.0,17390000.0,
Normalized Income,612281700.0,353646000.0,364087286.816211,340598080.0,514364740.0,
Net Income From Continuing And Discontinued Operation,567144000.0,353646000.0,364077000.0,340606000.0,499775000.0,
Total Expenses,263250000.0,431106000.0,644133000.0,707243000.0,608011000.0,
Diluted NI Availto Com Stockholders,567144000.0,353646000.0,364077000.0,340606000.0,499775000.0,
Net Income Common Stockholders,567144000.0,353646000.0,364077000.0,340606000.0,499775000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,567144000.0,353646000.0,364077000.0,340606000.0,499775000.0,
Net Income Including Noncontrolling Interests,567144000.0,353646000.0,364077000.0,340606000.0,499775000.0,
Net Income Continuous Operations,567144000.0,353646000.0,364077000.0,340606000.0,499775000.0,
Tax Provision,63501000.0,54504000.0,60634000.0,-35058000.0,30233000.0,
Pretax Income,630645000.0,408150000.0,424711000.0,305548000.0,530008000.0,
Net Non Operating Interest Income Expense,-184974000.0,-198294000.0,-219783000.0,-249847000.0,-201961000.0,
Total Other Finance Cost,-51767000.0,-1820000.0,147000.0,-7902000.0,-311000.0,
Interest Expense Non Operating,244833000.0,235544000.0,226478000.0,260535000.0,219662000.0,
Interest Income Non Operating,8092000.0,35430000.0,6842000.0,2786000.0,17390000.0,
Operating Income,804399000.0,606248000.0,554702000.0,473314000.0,653817000.0,
Operating Expense,74568000.0,68451000.0,77211000.0,65868000.0,62715000.0,
Other Operating Expenses,1777000.0,4200000.0,,1170000.0,4732000.0,3989000.0
Depreciation And Amortization In Income Statement,12543000.0,12336000.0,31249000.0,9925000.0,8634000.0,
Depreciation Income Statement,12543000.0,12336000.0,31249000.0,9925000.0,8634000.0,
Selling General And Administration,15221000.0,11157000.0,23660000.0,13887000.0,9527000.0,
General And Administrative Expense,15221000.0,11157000.0,23660000.0,13887000.0,9527000.0,
Gross Profit,878967000.0,674699000.0,631913000.0,539182000.0,716532000.0,
Cost Of Revenue,188682000.0,362655000.0,566922000.0,641375000.0,545296000.0,
Total Revenue,1067649000.0,1037354000.0,1198835000.0,1180557000.0,1261828000.0,
Operating Revenue,1067649000.0,1037354000.0,1198835000.0,1180557000.0,1261828000.0,
