,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.4,0.34,0.34,0.34,
Net Income From Continuing Operation Net Minority Interest,157460000.0,147090000.0,172296000.0,131157000.0,126547000.0,
Reconciled Depreciation,42731000.0,54367000.0,47136000.0,48217000.0,42972000.0,
Net Interest Income,1331909000.0,1371585000.0,1326683000.0,2384202000.0,852719000.0,
Interest Expense,1414046000.0,1195676000.0,1436782000.0,522210000.0,1656744000.0,
Interest Income,2745955000.0,2567261000.0,2763465000.0,2906412000.0,2509463000.0,
Normalized Income,157460000.0,147090000.0,172296000.0,131157000.0,126547000.0,
Net Income From Continuing And Discontinued Operation,157460000.0,147090000.0,172296000.0,131157000.0,126547000.0,
Diluted Average Shares,,590092229.0,,,591140295.0,583232411.0
Basic Average Shares,,590092229.0,,,591140295.0,583232411.0
Diluted EPS,,0.2493,,,0.214017,0.197
Basic EPS,,0.2493,,,0.214017,0.197
Diluted NI Availto Com Stockholders,157460000.0,147090000.0,172296000.0,131157000.0,126547000.0,
Net Income Common Stockholders,157460000.0,147090000.0,172296000.0,131157000.0,126547000.0,
Net Income,157460000.0,147090000.0,172296000.0,131157000.0,126547000.0,
Minority Interests,-11558000.0,-8584000.0,-11242000.0,-47721000.0,-6422000.0,
Net Income Including Noncontrolling Interests,169018000.0,155674000.0,183538000.0,178878000.0,132969000.0,
Net Income Continuous Operations,169018000.0,155674000.0,183538000.0,178878000.0,132969000.0,
Tax Provision,-59453000.0,-63179000.0,-172843000.0,-63012000.0,-5932000.0,
Pretax Income,137960000.0,119471000.0,57221000.0,204064000.0,127037000.0,
Other Non Operating Income Expenses,410000.0,-18000.0,-8582000.0,-24621000.0,-112000.0,
Gain On Sale Of Security,,,,,207888000.0,
Operating Expense,703827000.0,713761000.0,739957000.0,613764000.0,744850000.0,
Other Operating Expenses,289397000.0,289210000.0,288309000.0,223488000.0,316272000.0,
Depreciation And Amortization In Income Statement,42731000.0,54367000.0,47135000.0,48217000.0,40636000.0,
Depreciation Income Statement,42731000.0,54367000.0,47135000.0,48217000.0,40636000.0,
Selling General And Administration,245223000.0,232178000.0,262052000.0,176289000.0,293679000.0,
Selling And Marketing Expense,16207000.0,13175000.0,455000.0,9020000.0,18177000.0,
General And Administrative Expense,229016000.0,219003000.0,261597000.0,167269000.0,275502000.0,
Insurance And Claims,3347000.0,2973000.0,2547000.0,2981000.0,2178000.0,
Rent And Landing Fees,4348000.0,4481000.0,7433000.0,2878000.0,4215000.0,
Total Revenue,1210559000.0,1203533000.0,1118526000.0,1082013000.0,1135745000.0,
Operating Revenue,1210559000.0,1203533000.0,1118526000.0,1082013000.0,1135745000.0,
