,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,136661000.0,68406000.0,302572000.0,262361000.0,98586000.0,,
Repayment Of Debt,-18165000.0,-137344000.0,-56211000.0,-32496000.0,-56418000.0,,
Issuance Of Debt,17844000.0,11336000.0,212869000.0,42060000.0,49586000.0,,
Issuance Of Capital Stock,,,574124000.0,0.0,,,
Capital Expenditure,-13320000.0,-13519000.0,-9760000.0,-8645000.0,-7259000.0,,
End Cash Position,1375239000.0,1397709000.0,1355394000.0,1287134000.0,1035262000.0,,
Beginning Cash Position,1397709000.0,1355394000.0,1287134000.0,1035262000.0,1031724000.0,,
Changes In Cash,-22470000.0,42315000.0,68260000.0,251872000.0,3538000.0,,
Financing Cash Flow,-264641000.0,-107278000.0,-295890000.0,-9811000.0,-111517000.0,,
Net Other Financing Charges,5680000.0,18730000.0,-3672000.0,-19375000.0,-9639000.0,,
Cash Dividends Paid,,,-1023000000.0,0.0,-154338000.0,-175000000.0,-100000000.0
Net Common Stock Issuance,,,574124000.0,0.0,,,
Common Stock Issuance,,,574124000.0,0.0,,,
Net Issuance Payments Of Debt,-321000.0,-126008000.0,156658000.0,9564000.0,-6832000.0,,
Net Long Term Debt Issuance,-321000.0,-126008000.0,156658000.0,9564000.0,-6832000.0,,
Long Term Debt Payments,-18165000.0,-137344000.0,-56211000.0,-32496000.0,-56418000.0,,
Long Term Debt Issuance,17844000.0,11336000.0,212869000.0,42060000.0,49586000.0,,
Investing Cash Flow,92190000.0,67668000.0,51818000.0,-9323000.0,9210000.0,,
Net Investment Purchase And Sale,105510000.0,81187000.0,61578000.0,-678000.0,16469000.0,,
Net Investment Properties Purchase And Sale,,,0.0,0.0,,,0.0
Net PPE Purchase And Sale,-13320000.0,-13519000.0,-9760000.0,-8645000.0,-7259000.0,,
Operating Cash Flow,149981000.0,81925000.0,312332000.0,271006000.0,105845000.0,,
Taxes Refund Paid,-35062000.0,-31468000.0,-35813000.0,-33839000.0,-25751000.0,,
Interest Paid Cfo,-48945000.0,-38153000.0,-51883000.0,-31861000.0,-44109000.0,,
Dividend Received Cfo,,600000.0,,,,498000.0,
Change In Working Capital,-223085000.0,-345783000.0,-32329000.0,-84700000.0,-226375000.0,,
Change In Other Current Liabilities,17496000.0,10667000.0,-12390000.0,3092000.0,10346000.0,,
Change In Other Current Assets,107481000.0,-99368000.0,59936000.0,44886000.0,25237000.0,,
Change In Payable,-169039000.0,-104630000.0,-264077000.0,-91856000.0,-95226000.0,,
Change In Prepaid Assets,1101000.0,1455000.0,-2127000.0,154000.0,-8878000.0,,
Change In Inventory,173540000.0,167385000.0,190746000.0,71117000.0,172825000.0,,
Change In Receivables,-352686000.0,-312691000.0,-108000.0,-104499000.0,-323170000.0,,
Other Non Cash Items,45289000.0,43349000.0,56463000.0,53048000.0,58159000.0,,
Provisionand Write Offof Assets,45280000.0,50652000.0,36113000.0,38780000.0,41054000.0,,
Deferred Tax,3262000.0,4225000.0,136000.0,260000.0,-2894000.0,,
Depreciation And Amortization,8551000.0,8349000.0,9070000.0,8521000.0,8754000.0,,
Amortization Cash Flow,,72000.0,,,75000.0,68000.0,
Depreciation,8551000.0,8349000.0,9070000.0,8521000.0,8754000.0,,
Gain Loss On Sale Of PPE,,,0.0,0.0,,,0.0
Net Income From Continuing Operations,356305000.0,392436000.0,337010000.0,319973000.0,298596000.0,,
