,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-2506.105177,2744000.0,-22057500.0,127840.0,-731680.0,,
Tax Rate For Calcs,0.011877,0.4,0.34,0.34,0.34,,
Normalized EBITDA,433874000.0,278127000.0,408171000.0,351223000.0,277347000.0,,
Total Unusual Items,-211000.0,6860000.0,-64875000.0,376000.0,-2152000.0,,
Total Unusual Items Excluding Goodwill,-211000.0,6860000.0,-64875000.0,376000.0,-2152000.0,,
Net Income From Continuing Operation Net Minority Interest,130532000.0,74211000.0,128081000.0,86003000.0,46411000.0,,
Reconciled Depreciation,125116000.0,122313000.0,118884000.0,115271000.0,116031000.0,,
Reconciled Cost Of Revenue,1110120000.0,879218000.0,1274693000.0,1018825000.0,925792000.0,,
EBITDA,433663000.0,284987000.0,343296000.0,351599000.0,275195000.0,,
EBIT,308547000.0,162674000.0,224412000.0,236328000.0,159164000.0,,
Net Interest Income,-84700000.0,-135558000.0,-121747000.0,-72712000.0,-62509000.0,,
Interest Expense,176446000.0,106071000.0,110647000.0,170082000.0,117130000.0,,
Interest Income,91746000.0,1054000.0,679000.0,97370000.0,54621000.0,,
Normalized Income,130740493.894823,70095000.0,170898500.0,85754840.0,47831320.0,,
Net Income From Continuing And Discontinued Operation,130532000.0,74211000.0,128081000.0,86003000.0,46411000.0,,
Total Expenses,2002014000.0,1606961000.0,2211787000.0,1797406000.0,1710548000.0,,
Rent Expense Supplemental,,24225000.0,28215000.0,,,21633000.0,24491000.0
Diluted Average Shares,229003509.0,245944000.0,230265713.0,232440541.0,232055000.0,,
Basic Average Shares,229003509.0,244555000.0,230265713.0,232440541.0,232055000.0,,
Diluted EPS,0.57,0.32,0.557326,0.37,0.2,,
Basic EPS,0.57,0.32,0.557326,0.37,0.2,,
Diluted NI Availto Com Stockholders,130532000.0,74211000.0,128081000.0,86003000.0,46411000.0,,
Net Income Common Stockholders,130532000.0,74211000.0,128081000.0,86003000.0,46411000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,,
Net Income,130532000.0,74211000.0,128081000.0,86003000.0,46411000.0,,
Minority Interests,0.0,0.0,-252000.0,149000.0,-57000.0,,
Net Income Including Noncontrolling Interests,130532000.0,74211000.0,128333000.0,85854000.0,46468000.0,,
Net Income Continuous Operations,130532000.0,74211000.0,128333000.0,85854000.0,46468000.0,,
Tax Provision,1569000.0,-17608000.0,-14568000.0,-19608000.0,-4434000.0,,
Pretax Income,132101000.0,56603000.0,113765000.0,66246000.0,42034000.0,,
Special Income Charges,-211000.0,-3806000.0,-1879000.0,376000.0,-2152000.0,,
Other Special Charges,211000.0,3294000.0,217000.0,-376000.0,2152000.0,,
Write Off,,512000.0,,,,975000.0,
Net Non Operating Interest Income Expense,-84700000.0,-135558000.0,-121747000.0,-72712000.0,-62509000.0,,
Total Other Finance Cost,,30541000.0,11779000.0,,,31183000.0,47495000.0
Interest Expense Non Operating,176446000.0,106071000.0,110647000.0,170082000.0,117130000.0,,
Interest Income Non Operating,91746000.0,1054000.0,679000.0,97370000.0,54621000.0,,
Operating Income,217012000.0,178468000.0,216045000.0,139116000.0,107152000.0,,
Operating Expense,891894000.0,727743000.0,937094000.0,778581000.0,784756000.0,,
Other Operating Expenses,,1931000.0,44007000.0,,,1581000.0,-15015000.0
Depreciation And Amortization In Income Statement,,93670000.0,105371000.0,,,104972000.0,101314000.0
Depreciation Income Statement,,93670000.0,105371000.0,,,104972000.0,101314000.0
Selling General And Administration,891621000.0,364741000.0,394552000.0,783131000.0,785196000.0,,
Selling And Marketing Expense,724137000.0,306199000.0,338533000.0,613173000.0,596876000.0,,
General And Administrative Expense,167484000.0,58542000.0,56019000.0,169958000.0,188320000.0,,
Rent And Landing Fees,,24225000.0,28215000.0,,,21633000.0,24491000.0
Gross Profit,1108906000.0,906211000.0,1153139000.0,917697000.0,891908000.0,,
Cost Of Revenue,1110120000.0,879218000.0,1274693000.0,1018825000.0,925792000.0,,
Total Revenue,2219026000.0,1785429000.0,2427832000.0,1936522000.0,1817700000.0,,
Operating Revenue,2219026000.0,1785429000.0,2427832000.0,1936522000.0,1817700000.0,,
