,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-1197138.380717,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.130507,0.157822,0.037558,0.173564,0.092977,
Total Unusual Items,-9173000.0,0.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-9173000.0,0.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,4901146000.0,4570396000.0,4390529000.0,4337375000.0,4009226000.0,
Reconciled Depreciation,510062000.0,320994000.0,301059000.0,262675000.0,265880000.0,
Net Interest Income,8597180000.0,8890004000.0,7435242000.0,9350006000.0,7025699000.0,
Interest Expense,17659313000.0,17775639000.0,18382867000.0,16235614000.0,16001818000.0,
Interest Income,26256493000.0,26665643000.0,25818109000.0,25585620000.0,23027517000.0,
Normalized Income,4918294861.619283,4570396000.0,4390529000.0,4337375000.0,4009226000.0,
Net Income From Continuing And Discontinued Operation,4901146000.0,4570396000.0,4390529000.0,4337375000.0,4009226000.0,
Diluted NI Availto Com Stockholders,4901146000.0,4570396000.0,4390529000.0,4337375000.0,4009226000.0,
Net Income Common Stockholders,4901146000.0,4570396000.0,4390529000.0,4337375000.0,4009226000.0,
Net Income,4901146000.0,4570396000.0,4390529000.0,4337375000.0,4009226000.0,
Minority Interests,-234425000.0,-174525000.0,-145736000.0,-296456000.0,-169731000.0,
Net Income Including Noncontrolling Interests,5135571000.0,4744921000.0,4536265000.0,4633831000.0,4178957000.0,
Net Income Continuous Operations,5135571000.0,4744921000.0,4536265000.0,4633831000.0,4178957000.0,
Tax Provision,910070000.0,1045693000.0,218329000.0,1181528000.0,529706000.0,
Pretax Income,6973356000.0,6625767000.0,5813120000.0,6807455000.0,5697166000.0,
Other Non Operating Income Expenses,6528000.0,-3385000.0,19957000.0,1671000.0,28575000.0,
Special Income Charges,-9173000.0,0.0,0.0,0.0,0.0,
Gain On Sale Of Security,1130013000.0,991536000.0,1110383000.0,1120698000.0,1058953000.0,
Operating Expense,6973775000.0,6291441000.0,7171787000.0,5793591000.0,5631384000.0,
Other Operating Expenses,2804055000.0,2325475000.0,3142062000.0,1992726000.0,1964037000.0,
Depreciation And Amortization In Income Statement,500889000.0,320994000.0,301059000.0,262675000.0,291043000.0,
Amortization,,0.0,0.0,0.0,0.0,0.0
Depreciation Income Statement,500889000.0,320994000.0,301059000.0,262675000.0,291043000.0,
Selling General And Administration,2509594000.0,2353174000.0,2690953000.0,2413825000.0,2387203000.0,
Selling And Marketing Expense,164935000.0,202107000.0,163170000.0,146447000.0,131283000.0,
General And Administrative Expense,2344659000.0,2151067000.0,2527783000.0,2267378000.0,2255920000.0,
Rent And Landing Fees,74996000.0,75477000.0,71786000.0,77275000.0,74006000.0,
Total Revenue,15765224000.0,14781772000.0,13887159000.0,14022597000.0,12513904000.0,
Operating Revenue,15765224000.0,14781772000.0,13887159000.0,14022597000.0,12513904000.0,
