,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-74851.74159,-425110.5,-248799.936471,-6925738.0,-39414.285369,,
Tax Rate For Calcs,0.011192,0.0765,0.013209,0.2228,0.017778,,
Normalized EBITDA,211780000.0,188877000.0,200099000.0,153617000.0,188808000.0,,
Total Unusual Items,-6688000.0,-5557000.0,-18836000.0,-31085000.0,-2217000.0,,
Total Unusual Items Excluding Goodwill,-6688000.0,-5557000.0,-18836000.0,-31085000.0,-2217000.0,,
Net Income From Continuing Operation Net Minority Interest,106285000.0,75903000.0,74558000.0,14919000.0,81326000.0,,
Reconciled Depreciation,53799000.0,55897000.0,59490000.0,54209000.0,55711000.0,,
Reconciled Cost Of Revenue,240215000.0,219147000.0,238932000.0,219821000.0,233962000.0,,
EBITDA,205092000.0,183320000.0,181263000.0,122532000.0,186591000.0,,
EBIT,151293000.0,127423000.0,121773000.0,68323000.0,130880000.0,,
Net Interest Income,-52251000.0,-55346000.0,-57265000.0,-55792000.0,-56629000.0,,
Interest Expense,43805000.0,45233000.0,46217000.0,49128000.0,48082000.0,,
Interest Income,4116000.0,3950000.0,2410000.0,2692000.0,2167000.0,,
Normalized Income,112898148.25841,81034889.5,93145200.063529,39078262.0,83503585.714631,,
Net Income From Continuing And Discontinued Operation,106285000.0,75903000.0,74558000.0,14919000.0,81326000.0,,
Total Expenses,467938000.0,447551000.0,437810000.0,429604000.0,459747000.0,,
Rent Expense Supplemental,4944000.0,4801000.0,5629000.0,4787000.0,5145000.0,,
Diluted Average Shares,128015658.0,127962737.0,,127382172.0,126620788.0,126619269.0,
Basic Average Shares,128015658.0,127962737.0,,127382172.0,126620788.0,126619269.0,
Diluted EPS,0.83025,5.9462,,0.11712,0.64228,0.3446,
Basic EPS,0.83025,5.9462,,0.11712,0.64228,0.3446,
Diluted NI Availto Com Stockholders,106285000.0,75903000.0,74558000.0,14919000.0,81326000.0,,
Net Income Common Stockholders,106285000.0,75903000.0,74558000.0,14919000.0,81326000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,,
Net Income,106285000.0,75903000.0,74558000.0,14919000.0,81326000.0,,
Net Income Including Noncontrolling Interests,106285000.0,75903000.0,74558000.0,14919000.0,81326000.0,,
Net Income Continuous Operations,106285000.0,75903000.0,74558000.0,14919000.0,81326000.0,,
Tax Provision,1203000.0,6287000.0,998000.0,4276000.0,1472000.0,,
Pretax Income,107488000.0,82190000.0,75556000.0,19195000.0,82798000.0,,
Special Income Charges,,,-9825000.0,-10921000.0,-13108000.0,,-43126000.0
Other Special Charges,,,-968000.0,10921000.0,7743000.0,,6669000.0
Impairment Of Capital Assets,,,,,5365000.0,,21260000.0
Net Non Operating Interest Income Expense,-52251000.0,-55346000.0,-57265000.0,-55792000.0,-56629000.0,,
Total Other Finance Cost,12562000.0,14063000.0,13458000.0,9356000.0,10714000.0,,
Interest Expense Non Operating,43805000.0,45233000.0,46217000.0,49128000.0,48082000.0,,
Interest Income Non Operating,4116000.0,3950000.0,2410000.0,2692000.0,2167000.0,,
Operating Income,154098000.0,136212000.0,135044000.0,84847000.0,129490000.0,,
Operating Expense,227723000.0,228404000.0,198878000.0,209783000.0,225785000.0,,
Other Operating Expenses,67591000.0,70047000.0,44154000.0,50605000.0,73213000.0,,
Depreciation And Amortization In Income Statement,7499000.0,6124000.0,6140000.0,6289000.0,7145000.0,,
Depreciation Income Statement,7499000.0,6124000.0,6140000.0,6289000.0,7145000.0,,
Selling General And Administration,80025000.0,77389000.0,79330000.0,82589000.0,80197000.0,,
Selling And Marketing Expense,33831000.0,36333000.0,31541000.0,37469000.0,39577000.0,,
General And Administrative Expense,46194000.0,41056000.0,47789000.0,45120000.0,40620000.0,,
Gross Profit,381821000.0,364616000.0,333922000.0,294630000.0,355275000.0,,
Cost Of Revenue,240215000.0,219147000.0,238932000.0,219821000.0,233962000.0,,
Total Revenue,622036000.0,583763000.0,572854000.0,514451000.0,589237000.0,,
Operating Revenue,622036000.0,583763000.0,572854000.0,514451000.0,589237000.0,,
