,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,135539000.0,135539000.0,135539000.0,135539000.0,135539000.0,
Share Issued,135539000.0,135539000.0,135539000.0,135539000.0,135539000.0,
Net Debt,1114137000.0,976924000.0,1021804000.0,907486000.0,1185917000.0,
Total Debt,1644939000.0,1541397000.0,1700691000.0,1500992000.0,1389945000.0,
Tangible Book Value,575682000.0,682515000.0,472545000.0,487760000.0,349959000.0,
Invested Capital,2566895000.0,2565898000.0,2518640000.0,2333298000.0,2089879000.0,
Working Capital,718686000.0,638108000.0,483008000.0,600661000.0,574542000.0,
Net Tangible Assets,575682000.0,682515000.0,472545000.0,487760000.0,349959000.0,
Capital Lease Obligations,42208000.0,46697000.0,43582000.0,44603000.0,39145000.0,
Common Stock Equity,964164000.0,1071198000.0,861531000.0,876909000.0,739079000.0,
Total Capitalization,1935145000.0,1867135000.0,1729213000.0,1731773000.0,1707401000.0,
Total Equity Gross Minority Interest,966408000.0,1073426000.0,863791000.0,879197000.0,741289000.0,
Minority Interest,2244000.0,2228000.0,2260000.0,2288000.0,2210000.0,
Stockholders Equity,964164000.0,1071198000.0,861531000.0,876909000.0,739079000.0,
Other Equity Interest,27307000.0,269737000.0,241653000.0,29972000.0,29805000.0,
Retained Earnings,374634000.0,214397000.0,,473545000.0,286158000.0,158812000.0
Capital Stock,1392837000.0,1392837000.0,1392837000.0,1392837000.0,1392837000.0,
Common Stock,1392837000.0,1392837000.0,1392837000.0,1392837000.0,1392837000.0,
Total Liabilities Net Minority Interest,2893581000.0,2756839000.0,2929773000.0,3059913000.0,2991108000.0,
Total Non Current Liabilities Net Minority Interest,1205862000.0,1040811000.0,1110856000.0,1143410000.0,1270524000.0,
Other Non Current Liabilities,2981000.0,6198000.0,6830000.0,7593000.0,8642000.0,
Non Current Pension And Other Postretirement Benefit Plans,,,,125608000.0,147884000.0,149704000.0
Tradeand Other Payables Non Current,,,,23608000.0,12466000.0,
Non Current Deferred Taxes Liabilities,,,,62233000.0,61782000.0,70898000.0
Long Term Debt And Capital Lease Obligation,993192000.0,823050000.0,892890000.0,882099000.0,992539000.0,
Long Term Capital Lease Obligation,22211000.0,27113000.0,25208000.0,27235000.0,24217000.0,
Long Term Debt,970981000.0,795937000.0,867682000.0,854864000.0,968322000.0,
Long Term Provisions,209689000.0,211563000.0,211136000.0,42269000.0,47211000.0,
Current Liabilities,1687719000.0,1716028000.0,1818917000.0,1916503000.0,1720584000.0,
Other Current Liabilities,56815000.0,62132000.0,54529000.0,67495000.0,65093000.0,
Current Debt And Capital Lease Obligation,651747000.0,718347000.0,807801000.0,618893000.0,397406000.0,
Current Capital Lease Obligation,19997000.0,19584000.0,18374000.0,17368000.0,14928000.0,
Current Debt,631750000.0,698763000.0,789427000.0,601525000.0,382478000.0,
Pensionand Other Post Retirement Benefit Plans Current,187712000.0,160431000.0,147768000.0,187260000.0,178541000.0,
Current Provisions,92845000.0,106385000.0,106908000.0,114361000.0,117164000.0,
Payables,683356000.0,649479000.0,668972000.0,926516000.0,960364000.0,
Dividends Payable,1748000.0,60509000.0,60509000.0,1917000.0,1917000.0,
Total Tax Payable,86020000.0,61460000.0,66050000.0,90356000.0,90449000.0,
Accounts Payable,595588000.0,527510000.0,542413000.0,834243000.0,867998000.0,
Total Assets,3859989000.0,3830265000.0,3793564000.0,3939110000.0,3732397000.0,
Total Non Current Assets,1453584000.0,1476129000.0,1491639000.0,1421946000.0,1437271000.0,
Other Non Current Assets,83146000.0,81178000.0,79287000.0,87724000.0,88174000.0,
Non Current Deferred Taxes Assets,114435000.0,125476000.0,129486000.0,137146000.0,159133000.0,
Long Term Equity Investment,67919000.0,64555000.0,60865000.0,42965000.0,40574000.0,
Goodwill And Other Intangible Assets,388482000.0,388683000.0,388986000.0,389149000.0,389120000.0,
Other Intangible Assets,8525000.0,8726000.0,9029000.0,9192000.0,9163000.0,
Goodwill,379957000.0,379957000.0,379957000.0,379957000.0,379957000.0,
Net PPE,744568000.0,756692000.0,763043000.0,721222000.0,716522000.0,
Accumulated Depreciation,-2872340000.0,-2878948000.0,-2818963000.0,-2771068000.0,-2778604000.0,
Gross PPE,3616908000.0,3635640000.0,3582006000.0,3492290000.0,3495126000.0,
Construction In Progress,8862000.0,5965000.0,8851000.0,5762000.0,7581000.0,
Other Properties,21360000.0,21360000.0,16279000.0,13370000.0,1724000.0,
Machinery Furniture Equipment,3135186000.0,3156299000.0,3108061000.0,3029567000.0,3041307000.0,
Buildings And Improvements,392965000.0,393481000.0,390280000.0,385056000.0,385979000.0,
Land And Improvements,58535000.0,58535000.0,58535000.0,58535000.0,58535000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,2406405000.0,2354136000.0,2301925000.0,2517164000.0,2295126000.0,
Other Current Assets,33483000.0,28360000.0,26068000.0,37103000.0,43942000.0,
Hedging Assets Current,2067000.0,1706000.0,2197000.0,3599000.0,6906000.0,
Inventory,817920000.0,762802000.0,754748000.0,850364000.0,927060000.0,
Other Inventories,102181000.0,77171000.0,92879000.0,70315000.0,128269000.0,
Finished Goods,343878000.0,345026000.0,357187000.0,396756000.0,378923000.0,
Work In Process,192720000.0,166441000.0,136890000.0,182575000.0,211299000.0,
Raw Materials,179141000.0,174164000.0,167792000.0,200718000.0,208569000.0,
Other Receivables,125099000.0,101582000.0,118621000.0,106958000.0,113823000.0,
Taxes Receivable,181160000.0,182195000.0,168249000.0,122548000.0,194603000.0,
Accounts Receivable,758082000.0,759715000.0,596737000.0,808220000.0,799919000.0,
Allowance For Doubtful Accounts Receivable,-6349000.0,-7128000.0,-7713000.0,-7997000.0,-8622000.0,
Gross Accounts Receivable,764431000.0,766843000.0,604450000.0,816217000.0,808541000.0,
Cash Cash Equivalents And Short Term Investments,488594000.0,517776000.0,635305000.0,588372000.0,208873000.0,
Other Short Term Investments,,,,39469000.0,43990000.0,52595000.0
Cash And Cash Equivalents,488594000.0,517776000.0,635305000.0,548903000.0,164883000.0,
Cash Equivalents,430242000.0,480950000.0,608136000.0,489057000.0,104657000.0,
Cash Financial,58352000.0,36826000.0,27169000.0,59846000.0,60226000.0,
