,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,57277730.974445,1148400000.0,-115600000.0,61200000.0,356603773.584906,,
Tax Rate For Calcs,0.066835,0.4,0.34,0.34,0.264151,,
Normalized EBITDA,5048000000.0,590000000.0,2465000000.0,-87000000.0,538000000.0,,
Total Unusual Items,857000000.0,2871000000.0,-340000000.0,180000000.0,1350000000.0,,
Total Unusual Items Excluding Goodwill,857000000.0,2871000000.0,-340000000.0,180000000.0,1350000000.0,,
Net Income From Continuing Operation Net Minority Interest,3325000000.0,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,,
Reconciled Depreciation,1158000000.0,1173000000.0,1160000000.0,1085000000.0,1237000000.0,,
Reconciled Cost Of Revenue,16400000000.0,14388000000.0,16653000000.0,16863000000.0,17495000000.0,,
EBITDA,5905000000.0,3461000000.0,2125000000.0,93000000.0,1888000000.0,,
EBIT,4747000000.0,2288000000.0,965000000.0,-992000000.0,651000000.0,,
Net Interest Income,-1354000000.0,-1528000000.0,-587000000.0,-1215000000.0,-1375000000.0,,
Interest Expense,1186000000.0,1335000000.0,1505000000.0,1599000000.0,1181000000.0,,
Interest Income,151000000.0,136000000.0,143000000.0,384000000.0,198000000.0,,
Normalized Income,2525277730.974445,-276600000.0,-10060600000.0,-144800000.0,-1260396226.415094,,
Net Income From Continuing And Discontinued Operation,3325000000.0,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,,
Total Expenses,17711000000.0,15705000000.0,15988000000.0,18097000000.0,18815000000.0,,
Total Operating Income As Reported,,-389000000.0,,-1687000000.0,-504000000.0,99000000.0,
Diluted Average Shares,796968412.0,797089466.0,796968412.0,796968412.0,796968412.0,,
Basic Average Shares,796968412.0,797089466.0,796968412.0,796968412.0,796968412.0,,
Diluted EPS,4.17206,1.8141,-12.903899,-0.032624,-0.33502,,
Basic EPS,4.17206,1.8141,-12.903899,-0.032624,-0.33502,,
Diluted NI Availto Com Stockholders,3325000000.0,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,,
Net Income Common Stockholders,3325000000.0,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,,
Net Income,3325000000.0,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,,
Minority Interests,2000000.0,200000000.0,744000000.0,148000000.0,123000000.0,,
Net Income Including Noncontrolling Interests,3323000000.0,1246000000.0,-11029000000.0,-174000000.0,-390000000.0,,
Net Income Continuous Operations,3323000000.0,1246000000.0,-11029000000.0,-174000000.0,-390000000.0,,
Tax Provision,238000000.0,-293000000.0,10489000000.0,-2417000000.0,-140000000.0,,
Pretax Income,3561000000.0,953000000.0,-540000000.0,-2591000000.0,-530000000.0,,
Other Income Expense,908000000.0,2698000000.0,-127000000.0,-578000000.0,1804000000.0,,
Other Non Operating Income Expenses,62000000.0,-59000000.0,,-741000000.0,440000000.0,107000000.0,
Special Income Charges,-1000000.0,1000000.0,-104000000.0,-131000000.0,2000000.0,,
Other Special Charges,,,,,-20000000.0,,
Write Off,1000000.0,-1000000.0,-6000000.0,131000000.0,-2000000.0,,
Restructuring And Mergern Acquisition,,,,,4000000.0,,
Earnings From Equity Interest,-11000000.0,-114000000.0,19000000.0,-17000000.0,14000000.0,,
Gain On Sale Of Security,858000000.0,2870000000.0,-236000000.0,311000000.0,1348000000.0,,
Net Non Operating Interest Income Expense,-1354000000.0,-1528000000.0,-587000000.0,-1215000000.0,-1375000000.0,,
Total Other Finance Cost,319000000.0,329000000.0,-775000000.0,,392000000.0,250000000.0,
Interest Expense Non Operating,1186000000.0,1335000000.0,1505000000.0,1599000000.0,1181000000.0,,
Interest Income Non Operating,151000000.0,136000000.0,143000000.0,384000000.0,198000000.0,,
Operating Income,4004000000.0,-217000000.0,113000000.0,-798000000.0,-958000000.0,,
Operating Expense,1311000000.0,1317000000.0,-665000000.0,1234000000.0,1320000000.0,,
Other Operating Expenses,,,,,-222000000.0,,1974000000.0
Other Taxes,,,,,-297000000.0,,
Research And Development,103000000.0,102000000.0,105000000.0,121000000.0,108000000.0,,
Selling General And Administration,1208000000.0,1215000000.0,1174000000.0,1113000000.0,1212000000.0,,
Selling And Marketing Expense,447000000.0,504000000.0,506000000.0,527000000.0,514000000.0,,
General And Administrative Expense,761000000.0,711000000.0,668000000.0,586000000.0,698000000.0,,
Other Gand A,761000000.0,711000000.0,668000000.0,586000000.0,698000000.0,,
Gross Profit,5315000000.0,1100000000.0,-552000000.0,436000000.0,362000000.0,,
Cost Of Revenue,16400000000.0,14388000000.0,16653000000.0,16863000000.0,17495000000.0,,
Total Revenue,21715000000.0,15488000000.0,16101000000.0,17299000000.0,17857000000.0,,
Excise Taxes,,2541000000.0,,,,3072000000.0,
Operating Revenue,21715000000.0,18093000000.0,16101000000.0,17299000000.0,17857000000.0,,
