,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,372699.906672,699706.0,-239426.953592,0.0,-1458.233717,
Tax Rate For Calcs,0.141067,0.106,0.088317,0.250682,0.09114,
Normalized EBITDA,133872000.0,132555000.0,147138000.0,140470000.0,116031000.0,
Total Unusual Items,2642000.0,6601000.0,-2711000.0,,-16000.0,-2489000.0
Total Unusual Items Excluding Goodwill,2642000.0,6601000.0,-2711000.0,,-16000.0,-2489000.0
Net Income From Continuing Operation Net Minority Interest,30371000.0,33231000.0,42747000.0,31302000.0,25090000.0,
Reconciled Depreciation,62399000.0,62054000.0,59058000.0,58604000.0,58045000.0,
Reconciled Cost Of Revenue,1015225000.0,1068973000.0,1062805000.0,926961000.0,880241000.0,
EBITDA,136514000.0,139156000.0,144427000.0,140470000.0,116015000.0,
EBIT,74115000.0,77102000.0,85369000.0,81866000.0,57970000.0,
Net Interest Income,-39367000.0,-41370000.0,-45453000.0,-27509000.0,-28811000.0,
Interest Expense,38756000.0,39926000.0,38481000.0,40092000.0,30364000.0,
Interest Income,162000.0,1153000.0,1818000.0,12583000.0,2869000.0,
Normalized Income,28101699.906672,27329706.0,45218573.046408,31302000.0,25104541.766283,
Net Income From Continuing And Discontinued Operation,30371000.0,33231000.0,42747000.0,31302000.0,25090000.0,
Total Expenses,1445514000.0,1464450000.0,1486028000.0,1304713000.0,1258406000.0,
Rent Expense Supplemental,17127000.0,16212000.0,16016000.0,,13230000.0,12763000.0
Total Operating Income As Reported,66479000.0,68167000.0,76986000.0,69283000.0,55095000.0,
Diluted Average Shares,151855000.0,149974558.0,,149057143.0,147588235.0,150227680.0
Basic Average Shares,144623810.0,148893355.0,,149057143.0,147588235.0,149036753.0
Diluted EPS,0.2,0.22,,0.21,0.17,0.17
Basic EPS,0.21,0.22,,0.21,0.17,0.17
Diluted NI Availto Com Stockholders,30371000.0,33231000.0,42747000.0,31302000.0,25090000.0,
Net Income Common Stockholders,30371000.0,33231000.0,42747000.0,31302000.0,25090000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,30371000.0,33231000.0,42747000.0,31302000.0,25090000.0,
Net Income Including Noncontrolling Interests,30371000.0,33231000.0,42747000.0,31302000.0,25090000.0,
Net Income Continuous Operations,30371000.0,33231000.0,42747000.0,31302000.0,25090000.0,
Tax Provision,4988000.0,3945000.0,4141000.0,10472000.0,2516000.0,
Pretax Income,35359000.0,37176000.0,46888000.0,41774000.0,27606000.0,
Other Non Operating Income Expenses,50000.0,48000.0,48000.0,,48000.0,45000.0
Special Income Charges,2642000.0,539000.0,-2897000.0,,-155000.0,567000.0
Other Special Charges,-2642000.0,-539000.0,2897000.0,,155000.0,-567000.0
Net Non Operating Interest Income Expense,-39367000.0,-41370000.0,-45453000.0,-27509000.0,-28811000.0,
Total Other Finance Cost,773000.0,2597000.0,8790000.0,,1316000.0,3199000.0
Interest Expense Non Operating,38756000.0,39926000.0,38481000.0,40092000.0,30364000.0,
Interest Income Non Operating,162000.0,1153000.0,1818000.0,12583000.0,2869000.0,
Operating Income,63636000.0,-14789000.0,79660000.0,69283000.0,55340000.0,
Operating Expense,430289000.0,395477000.0,423223000.0,377752000.0,378165000.0,
Other Operating Expenses,21495000.0,11617000.0,9467000.0,,8141000.0,8029000.0
Depreciation And Amortization In Income Statement,62126000.0,61791000.0,58771000.0,,57759000.0,56544000.0
Depreciation Income Statement,62126000.0,61791000.0,58771000.0,,57759000.0,56544000.0
Selling General And Administration,131244000.0,103150000.0,114326000.0,381856000.0,102348000.0,
Selling And Marketing Expense,102887000.0,85537000.0,98628000.0,340820000.0,81352000.0,
General And Administrative Expense,28357000.0,17613000.0,15698000.0,41036000.0,20996000.0,
Rent And Landing Fees,17127000.0,16212000.0,16016000.0,,13230000.0,12763000.0
Gross Profit,493925000.0,380688000.0,502883000.0,447035000.0,433505000.0,
Cost Of Revenue,1015225000.0,1068973000.0,1062805000.0,926961000.0,880241000.0,
Total Revenue,1509150000.0,1449661000.0,1565688000.0,1373996000.0,1313746000.0,
Operating Revenue,1509150000.0,1449661000.0,1565688000.0,1373996000.0,1313746000.0,
