,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-1183041000.0,188030000.0,1828591000.0,-407075000.0,-984825000.0,,
Repurchase Of Capital Stock,8701000.0,-13182000.0,,,1153000.0,-3152000.0,
Repayment Of Debt,-939053000.0,-277728000.0,-757789000.0,-318339000.0,-458089000.0,,
Issuance Of Debt,1357455000.0,317809000.0,1299657000.0,259907000.0,2312551000.0,,
Issuance Of Capital Stock,476000.0,6813000.0,1475000.0,2420000.0,2687000.0,,
Capital Expenditure,-29552000.0,-3888000.0,,-1255246000.0,-5025000.0,-7528000.0,
End Cash Position,1309345000.0,2386696000.0,2560066000.0,2123163000.0,1686809000.0,,
Beginning Cash Position,2386696000.0,2560066000.0,2123163000.0,1686809000.0,1539875000.0,,
Changes In Cash,-1077351000.0,-173370000.0,436903000.0,436354000.0,146934000.0,,
Financing Cash Flow,235440000.0,-117408000.0,411712000.0,-101165000.0,1778214000.0,,
Net Other Financing Charges,0.0,2146000.0,,,,,
Interest Paid Cff,-189779000.0,-60341000.0,-129960000.0,-43982000.0,-77277000.0,,
Cash Dividends Paid,0.0,-91015000.0,0.0,0.0,-6000.0,,
Common Stock Dividend Paid,0.0,-91015000.0,0.0,0.0,-6000.0,,
Net Common Stock Issuance,9177000.0,-6369000.0,1475000.0,4419000.0,3840000.0,,
Common Stock Payments,8701000.0,-13182000.0,,,1153000.0,-3152000.0,
Common Stock Issuance,476000.0,6813000.0,1475000.0,2420000.0,2687000.0,,
Net Issuance Payments Of Debt,418402000.0,40081000.0,541868000.0,-58432000.0,1854462000.0,,
Net Long Term Debt Issuance,418402000.0,40081000.0,541868000.0,-58432000.0,1854462000.0,,
Long Term Debt Payments,-939053000.0,-277728000.0,-757789000.0,-318339000.0,-458089000.0,,
Long Term Debt Issuance,1357455000.0,317809000.0,1299657000.0,259907000.0,2312551000.0,,
Investing Cash Flow,-159302000.0,-247880000.0,-582970000.0,-310652000.0,-651480000.0,,
Net Other Investing Changes,-222730000.0,-241267000.0,,,-590145000.0,-241116000.0,
Net Investment Purchase And Sale,92980000.0,-2725000.0,-145255000.0,113333000.0,-42710000.0,,
Sale Of Investment,104634000.0,10712000.0,0.0,69930000.0,0.0,,
Purchase Of Investment,-11654000.0,-13437000.0,-145255000.0,43403000.0,-42710000.0,,
Net Business Purchase And Sale,0.0,0.0,0.0,0.0,-13600000.0,,
Purchase Of Business,,,0.0,0.0,,,-928000.0
Net Intangibles Purchase And Sale,-6768000.0,-3888000.0,-12398000.0,-9030000.0,-4135000.0,,
Purchase Of Intangibles,-6768000.0,-3888000.0,-12398000.0,-9030000.0,-4135000.0,,
Capital Expenditure Reported,,,-11431000.0,-1957000.0,,,
Operating Cash Flow,-1153489000.0,191918000.0,608161000.0,848171000.0,-979800000.0,,
Taxes Refund Paid,-49425000.0,-29556000.0,-51886000.0,45012000.0,1564000.0,,
Change In Working Capital,-1221543000.0,-175629000.0,357748000.0,349310000.0,-1135727000.0,,
Change In Other Current Liabilities,-64523000.0,9593000.0,22389000.0,27724000.0,7582000.0,,
Change In Other Current Assets,255821000.0,-36244000.0,-57288000.0,86193000.0,177231000.0,,
Change In Accrued Expense,10217000.0,-33611000.0,30765000.0,8574000.0,9606000.0,,
Change In Payable,-1180731000.0,1122198000.0,342069000.0,468969000.0,-536278000.0,,
Change In Prepaid Assets,-367617000.0,-32310000.0,215210000.0,-249366000.0,-6393000.0,,
Change In Inventory,-909961000.0,-438344000.0,79458000.0,754369000.0,-978198000.0,,
Change In Receivables,948061000.0,-679721000.0,-274855000.0,-747153000.0,191545000.0,,
Other Non Cash Items,1057000.0,40147000.0,-25644000.0,168397000.0,51927000.0,,
Stock Based Compensation,12266000.0,513000.0,1424000.0,955000.0,1028000.0,,
Provisionand Write Offof Assets,-1783000.0,10039000.0,-4209000.0,22643000.0,8062000.0,,
Deferred Tax,,,0.0,0.0,,,
Depreciation And Amortization,46153000.0,36099000.0,32118000.0,30250000.0,29237000.0,,
Amortization Cash Flow,,707000.0,,,,307000.0,
Depreciation,46860000.0,35392000.0,32118000.0,30250000.0,29544000.0,,
Gain Loss On Investment Securities,-184849000.0,214969000.0,204649000.0,-21946000.0,-321530000.0,,
Net Income From Continuing Operations,227568000.0,92215000.0,83400000.0,252954000.0,451148000.0,,
